element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,obs-ritz,wn(cm-1),intens,Aki(10^8 s^-1),fik,S(a.u.),log_gf,Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Sn,1,"=""248.34096""","=""0.00005""","=""248.34098""","=""0.00003""","=""-0.00002""","=""40255.067""","=""5700""","=""2.1e-01""","=""1.9e-02""","=""7.9e-01""","=""-1.01""",D,"=""3427.673""","=""43682.737""","=""5s2.5p2""","=""3P""","=""2""","=""5s2.5p.5d""","=""3F*""","=""2""",5,5,,"=""T4515""","=""L3149,L7378""",
Sn,2,"=""248.66""","=""""","=""248.66356""","=""0.00005""","="" 0.00""","=""40203""","=""2300:""","=""1.0e-01""","=""9.e-03""","=""4.6e-01""","=""-1.25""",D,"=""59463.481""","=""99666.327""","=""5s.5p2""","=""2D""","=""5/2""","=""5s2.5f""","=""2F*""","=""5/2""",6,6,,"=""T7306""","=""L18529""",
Sn,2,"=""248.69666""","=""0.00008""","=""248.69665""","=""0.00004""","=""0.00001""","=""40197.495""","=""4100""","=""6.8e-01""","=""8.4e-02""","=""4.1e+00""","=""-0.30""",D+,"=""59463.481""","=""99660.978""","=""5s.5p2""","=""2D""","=""5/2""","=""5s2.5f""","=""2F*""","=""7/2""",6,8,,"=""T9352""","=""L3149""",
Sn,1,"=""249.16993""","=""0.00009""","=""249.16991""","=""0.00004""","=""0.00002""","=""40121.151""","=""550""","=""1.7e-01""","=""4.8e-02""","=""3.9e-01""","=""-1.32""",D,"=""17162.499""","=""57283.653""","=""5s2.5p2""","=""1S""","=""0""","=""5s2.5p.8s""","=""1P*""","=""1""",1,3,,"=""T4515""","=""L3149,L7378""",
Sn,1,"=""249.57241""","=""0.00004""","=""249.57240""","=""0.00005""","=""0.00001""","=""40056.453""","=""4100""","=""6.2e-01""","=""5.8e-02""","=""2.4e+00""","=""-0.54""",D,"=""8612.955""","=""48669.409""","=""5s2.5p2""","=""1D""","=""2""","=""5s2.5p.5d""","=""3P*""","=""2""",5,5,,"=""T4515""","=""L3149,L7378""",
Sn,2,"=""252.269""","=""0.009""","=""252.262""","=""0.008""","=""0.007""","=""39628.3""","=""1700""","=""""","=""""","=""""","=""""",,"=""71493.273""","=""111122.6""","=""5s2.6p""","=""2P*""","=""1/2""","=""5s2.10d""","=""2D""","=""3/2""",2,4,,"=""""","=""L3368""",
Sn,1,"=""252.39069""","=""0.00005""","=""252.39066""","=""0.00004""","=""0.00003""","=""39609.200""","=""2000""","=""7.4e-02""","=""4.2e-03""","=""1.8e-01""","=""-1.67""",D,"=""8612.955""","=""48222.159""","=""5s2.5p2""","=""1D""","=""2""","=""5s2.5p.7s""","=""3P*""","=""1""",5,3,,"=""T4515""","=""L3149,L7378""",
Sn,1,"=""253.10975""","=""0.00005""","=""253.10975""","=""0.00004""","=""0.00000""","=""39496.680""","=""1300""","=""""","=""""","=""""","=""""",,"=""17162.499""","=""56659.180""","=""5s2.5p2""","=""1S""","=""0""","=""5s2.5p.6d""","=""1P*""","=""1""",1,3,,"=""""","=""L3149,L7378""",
Sn,2,"=""253.895""","=""0.010""","=""253.9169""","=""0.0013""","=""-0.022""","=""39374.5""","=""1900""","=""""","=""""","=""""","=""""",,"=""71406.142""","=""110777.28""","=""5s2.5d""","=""2D""","=""3/2""","=""5s.5p.(3P*).6s""","=""4P*""","=""3/2""",4,4,,"=""""","=""L17864""",
Sn,1,"=""254.65487""","=""0.00006""","=""254.65485""","=""0.00007""","=""0.00002""","=""39257.050""","=""5600""","=""2.1e-01""","=""6.1e-02""","=""5.1e-01""","=""-1.21""",D,"=""0.000""","=""39257.053""","=""5s2.5p2""","=""3P""","=""0""","=""5s2.5p.6s""","=""1P*""","=""1""",1,3,,"=""T4515""","=""L3149,L7378""",
Sn,1,"=""255.80944""","=""0.00007""","=""255.80944""","=""0.00004""","=""0.00000""","=""39079.880""","=""870""","=""3.4e-01""","=""1.0e-01""","=""8.4e-01""","=""-1.00""",D,"=""17162.499""","=""56242.378""","=""5s2.5p2""","=""1S""","=""0""","=""5s2.5p.8d""","=""3D*""","=""1""",1,3,,"=""T4515""","=""L3149,L7378""",
Sn,3,"=""256.251""","=""0.005""","=""256.247""","=""0.004""","=""0.004""","=""39012.6""","=""260""","=""""","=""""","=""""","=""""",,"=""179306.9""","=""218320.0""","=""4d10.4f.5s""","=""3F*""","=""2""","=""4d10.5s.6g""","=""3G""","=""3""",5,7,,"=""""","=""L17864""",
Sn,3,"=""256.346""","=""0.005""","=""256.348""","=""0.003""","=""-0.002""","=""38998.1""","=""283""","=""""","=""""","=""""","=""""",,"=""179343.62""","=""218341.4""","=""4d10.4f.5s""","=""3F*""","=""3""","=""4d10.5s.6g""","=""1G""","=""4""",7,9,,"=""""","=""L17864""",
Sn,3,"=""256.493""","=""0.005""","=""256.489""","=""0.005""","=""0.004""","=""38975.7""","=""496*""","=""""","=""""","=""""","=""""",,"=""179343.62""","=""218320.0""","=""4d10.4f.5s""","=""3F*""","=""3""","=""4d10.5s.6g""","=""3G""","=""4""",7,9,,"=""""","=""L17864""",
Sn,3,"=""256.493""","=""0.005""","=""256.489""","=""0.004""","=""0.004""","=""38975.7""","=""496*""","=""""","=""""","=""""","=""""",,"=""179343.62""","=""218320.0""","=""4d10.4f.5s""","=""3F*""","=""3""","=""4d10.5s.6g""","=""3G""","=""3""",7,7,,"=""""","=""L17864""",
Sn,3,"=""256.995""","=""0.005""","=""256.995""","=""0.005""","="" 0.000""","=""38899.6""","=""386""","=""""","=""""","=""""","=""""",,"=""179441.8""","=""218341.4?""","=""4d10.4f.5s""","=""3F*""","=""4""","=""4d10.5s.6g""","=""3G""","=""5""",9,11,,"=""""","=""L17864""",
Sn,1,"=""257.15940""","=""0.00005""","=""257.15940""","=""0.00003""","="" 0.00000""","=""38874.742""","=""7900r""","=""4.5e-01""","=""6.2e-02""","=""2.6e+00""","=""-0.51""",D,"=""8612.955""","=""47487.696""","=""5s2.5p2""","=""1D""","=""2""","=""5s2.5p.5d""","=""3D*""","=""3""",5,7,,"=""T4515""","=""L3149,L7378""",
Sn,2,"=""257.915""","=""0.023""","=""257.882""","=""0.007""","=""0.033""","=""38761""","=""190""","=""1.0e-01""","=""1.6e-02""","=""5.3e-01""","=""-1.20""",D+,"=""72377.4484""","=""111143.3""","=""5s2.6p""","=""2P*""","=""3/2""","=""5s2.10d""","=""2D""","=""5/2""",4,6,,"=""T9352""","=""L3368""",
Sn,3,"=""258.738""","=""0.005""","=""258.736""","=""0.003""","=""0.002""","=""38637.6""","=""299""","=""""","=""""","=""""","=""""",,"=""179703.52""","=""218341.4""","=""4d10.4f.5s""","=""1F*""","=""3""","=""4d10.5s.6g""","=""1G""","=""4""",7,9,,"=""""","=""L17864""",
Sn,3,"=""258.872""","=""0.005""","=""258.879""","=""0.004""","=""-0.007""","=""38617.6""","=""374*""","=""""","=""""","=""""","=""""",,"=""179703.52""","=""218320.0""","=""4d10.4f.5s""","=""1F*""","=""3""","=""4d10.5s.6g""","=""3G""","=""3""",7,7,,"=""""","=""L17864""",
Sn,3,"=""258.872""","=""0.005""","=""258.879""","=""0.006""","=""-0.007""","=""38617.6""","=""374*""","=""""","=""""","=""""","=""""",,"=""179703.52""","=""218320.0""","=""4d10.4f.5s""","=""1F*""","=""3""","=""4d10.5s.6g""","=""3G""","=""4""",7,9,,"=""""","=""L17864""",
