element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,obs-ritz,wn(cm-1),intens,Aki(10^8 s^-1),fik,S(a.u.),log_gf,Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Xe,2,"=""890.266""","=""""","=""890.266+""","=""""","=""0.000""","=""11229.51""","=""5H""","=""""","=""""","=""""","=""""",,"=""140335.09""","=""151564.61""","=""5s2.5p4.(3P<2>).4f""","=""2[1]*""","=""3/2""","=""5s2.5p4.(3P<2>).5g""","=""2[2]""","=""5/2""",4,6,,"=""""","=""L6925""",
Xe,1,"=""890.873""","=""0.001""","=""890.8721+""","=""""","=""0.0009""","=""11221.863""","=""200""","=""""","=""""","=""""","=""""",,"=""77269.145""","=""88491.020""","=""5p5.(2P*<3/2>).6p""","=""2[1/2]""","=""1""","=""5p5.(2P*<3/2>).6d""","=""2[1/2]*""","=""0""",3,1,,"=""""","=""L4739""",
Xe,1,"=""893.083""","=""0.001""","=""893.0837+""","=""""","=""-0.0007""","=""11194.094""","=""200""","=""2.2e-01""","=""2.6e-01""","=""2.3e+01""","=""-0.11""",C,"=""77185.041""","=""88379.126""","=""5p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""1""","=""5p5.(2P*<1/2>).6p""","=""2[3/2]""","=""1""",3,3,,"=""T5100n,T3269""","=""L4739""",
Xe,1,"=""895.22509""","=""0.00005""","=""895.2251+""","=""""","="" 0.0000""","=""11167.3092""","=""1000""","=""8.1e-02""","=""1.63e-01""","=""1.44e+01""","=""-0.31""",C+,"=""68045.156""","=""79212.465""","=""5p5.(2P*<3/2>).6s""","=""2[3/2]*""","=""1""","=""5p5.(2P*<3/2>).6p""","=""2[3/2]""","=""2""",3,5,,"=""T3269n,T6714""","=""L7292c110""",
Xe,1,"=""895.278""","=""0.001""","=""895.2787+""","=""""","=""-0.0007""","=""11166.649""","=""50""","=""7.e-03""","=""1.4e-02""","=""1.3e+00""","=""-1.37""",D,"=""77185.041""","=""88351.681""","=""5p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""1""","=""5p5.(2P*<3/2>).7p""","=""2[5/2]""","=""2""",3,5,,"=""T8608n,T6672""","=""L4739""",
Xe,1,"=""898.105""","=""0.001""","=""898.1044+""","=""""","=""0.0006""","=""11131.500""","=""100""","=""""","=""""","=""""","=""""",,"=""78403.061""","=""89534.568""","=""5p5.(2P*<3/2>).6p""","=""2[5/2]""","=""3""","=""5p5.(2P*<3/2>).6d""","=""2[5/2]*""","=""3""",7,7,,"=""""","=""L4739""",
Xe,1,"=""898.757""","=""0.001""","=""898.7541+""","=""""","=""0.0029""","=""11123.424""","=""200""","=""""","=""""","=""""","=""""",,"=""78119.798""","=""89243.258""","=""5p5.(2P*<3/2>).6p""","=""2[5/2]""","=""2""","=""5p5.(2P*<3/2>).6d""","=""2[5/2]*""","=""2""",5,5,,"=""""","=""L4739""",
Xe,2,"=""901.78""","=""""","=""901.734+""","=""""","=""0.05""","=""11086.1""","=""1""","=""""","=""""","=""""","=""""",,"=""129248.39""","=""140335.09""","=""5s2.5p4.(1S<0>).6s""","=""2[0]""","=""1/2""","=""5s2.5p4.(3P<2>).4f""","=""2[1]*""","=""3/2""",2,4,,"=""""","=""L6925""",
Xe,1,"=""902.598""","=""0.002""","=""902.5951+""","=""""","=""0.0029""","=""11076.089""","=""30""","=""""","=""""","=""""","=""""",,"=""78956.031""","=""90032.155""","=""5p5.(2P*<3/2>).6p""","=""2[3/2]""","=""1""","=""5p5.(2P*<3/2>).6d""","=""2[3/2]*""","=""1""",3,3,,"=""""","=""L4739""",
Xe,1,"=""903.218""","=""0.002""","=""903.2160+""","=""""","=""0.0020""","=""11068.486""","=""50""","=""""","=""""","=""""","=""""",,"=""79771.267""","=""90839.777""","=""5p5.(2P*<3/2>).5d""","=""2[1/2]*""","=""0""","=""5p5.(2P*<3/2>).4f""","=""2[3/2]""","=""1""",1,3,,"=""""","=""L4739""",
