element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,obs-ritz,wn(cm-1),intens,Aki(10^8 s^-1),fik,S(a.u.),log_gf,Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Ne,1,"=""1285.3034""","=""0.0004""","=""1285.30376""","=""0.00023""","=""-0.0004""","=""7778.1366""","=""5""","=""7.34e-04""","=""1.82e-03""","=""2.31e-01""","=""-2.26""",C+,"=""162517.8755""","=""170296.0099""","=""2s2.2p5.(2P*<3/2>).4p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).5d""","=""2[3/2]*""","=""1""",3,3,,"=""T6976""","=""L9097""",
Ne,1,"=""1286.4091""","=""0.0003""","=""1286.4095""","=""0.0003""","=""-0.0004""","=""7771.4511""","=""7""","=""8.30e-04""","=""3.43e-03""","=""4.36e-01""","=""-1.99""",C+,"=""162517.8755""","=""170289.3243""","=""2s2.2p5.(2P*<3/2>).4p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).5d""","=""2[5/2]*""","=""2""",3,5,,"=""T6976""","=""L9097""",
Ne,1,"=""1286.4730""","=""0.0002""","=""1286.47284""","=""0.00023""","=""0.0002""","=""7771.0651""","=""11""","=""1.41e-03""","=""5.83e-03""","=""7.41e-01""","=""-1.76""",C+,"=""162517.8755""","=""170288.9415""","=""2s2.2p5.(2P*<3/2>).4p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).5d""","=""2[3/2]*""","=""2""",3,5,,"=""T6976""","=""L9097""",
Ne,2,"=""1286.50551""","=""0.00013""","=""1286.50552""","=""0.00013""","=""-0.00001""","=""7770.8687""","=""115""","=""""","=""""","=""""","=""""",,"=""246394.1202""","=""254164.9888""","=""2s2.2p4.(1D).3s""","=""2D""","=""5/2""","=""2s2.2p4.(3P).3p""","=""2P*""","=""3/2""",6,4,,"=""""","=""L11301""",
Ne,2,"=""1287.0625""","=""0.0009""","=""1287.06216""","=""0.00020""","=""0.0003""","=""7767.506""","=""12""","=""""","=""""","=""""","=""""",,"=""246397.4810""","=""254164.9888""","=""2s2.2p4.(1D).3s""","=""2D""","=""3/2""","=""2s2.2p4.(3P).3p""","=""2P*""","=""3/2""",4,4,,"=""""","=""L11301""",
Ne,1,"=""1288.71630""","=""0.00017""","=""1288.71593""","=""0.00023""","=""0.00037""","=""7757.5378""","=""14""","=""""","=""""","=""""","=""""",,"=""151038.4524""","=""158795.9924""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).4s""","=""2[3/2]*""","=""1""",3,3,,"=""""","=""L9097""",
Ne,1,"=""1291.20141""","=""0.00014""","=""1291.20141""","=""0.00024""","=""0.00000""","=""7742.6073""","=""8400""","=""1.32e-02""","=""3.30e-02""","=""7.02e+00""","=""-0.78""",C+,"=""150858.5079""","=""158601.1152""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).4s""","=""2[3/2]*""","=""2""",5,5,,"=""T6976""","=""L9097""",
Ne,1,"=""1298.00736""","=""0.00015""","=""1298.00741""","=""0.00024""","=""-0.00005""","=""7702.0099""","=""25""","=""""","=""""","=""""","=""""",,"=""162830.7073""","=""170532.7169""","=""2s2.2p5.(2P*<3/2>).4p""","=""2[5/2]""","=""3""","=""2s2.2p5.(2P*<3/2>).7s""","=""2[3/2]*""","=""2""",7,5,,"=""""","=""L9097""",
Ne,7,"=""""","=""""","=""1300""","=""120""","=""""","=""7700""","=""""","=""2.8e-04""","=""7.2e-04""","=""9.2e-02""","=""-2.67""",B,"=""1452900""","=""1460600""","=""1s2.2s.5d""","=""3D""","=""1""","=""1s2.2p.4d""","=""3D*""","=""1""",3,3,,"=""T5633c91,LS""","=""""",
Ne,1,"=""1305.4788""","=""0.0003""","=""1305.47859""","=""0.00024""","=""0.0002""","=""7657.9303""","=""12""","=""""","=""""","=""""","=""""",,"=""162899.1169""","=""170557.0484""","=""2s2.2p5.(2P*<3/2>).4p""","=""2[5/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).7s""","=""2[3/2]*""","=""1""",5,3,,"=""""","=""L9097""",
Ne,1,"=""1305.8815""","=""0.0003""","=""1305.88151""","=""0.00024""","="" 0.0000""","=""7655.5688""","=""6""","=""""","=""""","=""""","=""""",,"=""163657.2726""","=""171312.8413""","=""2s2.2p5.(2P*<1/2>).4p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).7s""","=""2[1/2]*""","=""0""",3,1,,"=""""","=""L9097""",
Ne,1,"=""1309.6396""","=""0.0004""","=""1309.63971""","=""0.00024""","=""-0.0001""","=""7633.6007""","=""6""","=""""","=""""","=""""","=""""",,"=""162899.1169""","=""170532.7169""","=""2s2.2p5.(2P*<3/2>).4p""","=""2[5/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).7s""","=""2[3/2]*""","=""2""",5,5,,"=""""","=""L9097""",
Ne,1,"=""1312.6171""","=""0.0005""","=""1312.61714""","=""0.00024""","="" 0.0000""","=""7616.285""","=""6""","=""""","=""""","=""""","=""""",,"=""163707.7261""","=""171324.0107""","=""2s2.2p5.(2P*<1/2>).4p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).7s""","=""2[1/2]*""","=""1""",3,3,,"=""""","=""L9097""",
Ne,1,"=""1312.7681""","=""0.0002""","=""1312.76827""","=""0.00024""","=""-0.0002""","=""7615.4088""","=""12""","=""""","=""""","=""""","=""""",,"=""163708.6029""","=""171324.0107""","=""2s2.2p5.(2P*<1/2>).4p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<1/2>).7s""","=""2[1/2]*""","=""1""",5,3,,"=""""","=""L9097""",
Ne,1,"=""1314.5446""","=""0.0005""","=""1314.54495""","=""0.00024""","=""-0.0003""","=""7605.117""","=""5""","=""""","=""""","=""""","=""""",,"=""163707.7261""","=""171312.8413""","=""2s2.2p5.(2P*<1/2>).4p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).7s""","=""2[1/2]*""","=""0""",3,1,,"=""""","=""L9097""",
Ne,1,"=""1321.92426""","=""0.00014""","=""1321.92405""","=""0.00025""","=""0.00021""","=""7562.6616""","=""4500""","=""7.52e-03""","=""3.28e-02""","=""4.29e+00""","=""-1.01""",C+,"=""151038.4524""","=""158601.1152""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).4s""","=""2[3/2]*""","=""2""",3,5,,"=""T6976""","=""L9097""",
Ne,1,"=""1325.1199""","=""0.0002""","=""1325.11989""","=""0.00025""","=""0.0000""","=""7544.4236""","=""8""","=""""","=""""","=""""","=""""",,"=""163012.6247""","=""170557.0484""","=""2s2.2p5.(2P*<3/2>).4p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).7s""","=""2[3/2]*""","=""1""",3,3,,"=""""","=""L9097""",
Ne,1,"=""1329.6547""","=""0.0004""","=""1329.6546""","=""0.0003""","=""0.0001""","=""7518.6934""","=""6""","=""""","=""""","=""""","=""""",,"=""163038.3544""","=""170557.0484""","=""2s2.2p5.(2P*<3/2>).4p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).7s""","=""2[3/2]*""","=""1""",5,3,,"=""""","=""L9097""",
Ne,7,"=""""","=""""","=""1330""","=""110""","=""""","=""7500""","=""""","=""8.7e-05""","=""1.40e-04""","=""3.1e-02""","=""-3.16""",B,"=""1453100""","=""1460600""","=""1s2.2s.5d""","=""3D""","=""2""","=""1s2.2p.4d""","=""3D*""","=""1""",5,3,,"=""T5633c91,LS""","=""""",
Ne,1,"=""1333.9714""","=""0.0003""","=""1333.9715""","=""0.0003""","=""-0.0001""","=""7494.3631""","=""10""","=""""","=""""","=""""","=""""",,"=""163038.3544""","=""170532.7169""","=""2s2.2p5.(2P*<3/2>).4p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).7s""","=""2[3/2]*""","=""2""",5,5,,"=""""","=""L9097""",
Ne,1,"=""1338.9290""","=""0.0005""","=""1338.9285""","=""0.0004""","=""0.0005""","=""7466.614""","=""7""","=""""","=""""","=""""","=""""",,"=""163401.3061""","=""170867.923""","=""2s2.2p5.(2P*<3/2>).4p""","=""2[1/2]""","=""0""","=""2s2.2p5.(2P*<3/2>).6d""","=""2[3/2]*""","=""1""",1,3,,"=""""","=""L9097""",
Ne,1,"=""1352.7073""","=""0.0004""","=""1352.7073""","=""0.0003""","="" 0.0000""","=""7390.5613""","=""5""","=""3.15e-04""","=""1.21e-03""","=""2.70e-01""","=""-2.22""",C+,"=""162899.1169""","=""170289.6782""","=""2s2.2p5.(2P*<3/2>).4p""","=""2[5/2]""","=""2""","=""2s2.2p5.(2P*<1/2>).5d""","=""2[5/2]*""","=""3""",5,7,,"=""T6976""","=""L9097""",
Ne,2,"=""1354.1666""","=""0.0012""","=""1354.1667""","=""0.0004""","=""-0.0001""","=""7382.597""","=""9""","=""""","=""""","=""""","=""""",,"=""276511.800""","=""283894.3965""","=""2s2.2p4.(1D).3p""","=""2P*""","=""1/2""","=""2s2.2p4.(3P).4s""","=""2P""","=""1/2""",2,2,,"=""""","=""L11301""",
Ne,1,"=""1358.5088""","=""0.0007""","=""1358.5098""","=""0.0006""","=""-0.0010""","=""7359.000""","=""5""","=""""","=""""","=""""","=""""",,"=""164285.8872""","=""171644.882""","=""2s2.2p5.(2P*<1/2>).4p""","=""2[1/2]""","=""0""","=""2s2.2p5.(2P*<1/2>).6d""","=""2[3/2]*""","=""1""",1,3,,"=""""","=""L9097""",
Ne,8,"=""""","=""""","=""1368""","=""7""","=""""","=""7310""","=""""","=""5.4e-02""","=""3.0e-01""","=""2.7e+01""","=""-0.22""",C,"=""[1637460]""","=""[1644768]""","=""1s2.5s""","=""2S""","=""1/2""","=""1s2.5p""","=""2P*""","=""3/2""",2,4,,"=""T7495""","=""""",
Ne,1,"=""1373.8735""","=""0.0004""","=""1373.8737""","=""0.0003""","=""-0.0002""","=""7276.7009""","=""4""","=""3.70e-04""","=""1.75e-03""","=""2.37e-01""","=""-2.28""",C+,"=""163012.6247""","=""170289.3243""","=""2s2.2p5.(2P*<3/2>).4p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).5d""","=""2[5/2]*""","=""2""",3,5,,"=""T6976""","=""L9097""",
Ne,1,"=""1386.6305""","=""0.0002""","=""1386.6304""","=""0.0003""","=""0.0001""","=""7209.7554""","=""9""","=""""","=""""","=""""","=""""",,"=""162517.8755""","=""169727.6312""","=""2s2.2p5.(2P*<3/2>).4p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""1""",3,3,,"=""""","=""L9097""",
Ne,8,"=""""","=""""","=""1388""","=""6""","=""""","=""7200""","=""""","=""5.1e-02""","=""1.5e-01""","=""1.4e+01""","=""-0.53""",C,"=""[1637460]""","=""[1644664]""","=""1s2.5s""","=""2S""","=""1/2""","=""1s2.5p""","=""2P*""","=""1/2""",2,2,,"=""T7495""","=""""",
Ne,1,"=""1390.8173""","=""0.0003""","=""1390.8173""","=""0.0003""","=""0.0000""","=""7188.0517""","=""5""","=""""","=""""","=""""","=""""",,"=""162517.8755""","=""169705.9275""","=""2s2.2p5.(2P*<3/2>).4p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""0""",3,1,,"=""""","=""L9097""",
Ne,1,"=""1397.0972""","=""0.0005""","=""1397.0971""","=""0.0003""","=""0.0001""","=""7155.742""","=""3""","=""""","=""""","=""""","=""""",,"=""163401.3061""","=""170557.0484""","=""2s2.2p5.(2P*<3/2>).4p""","=""2[1/2]""","=""0""","=""2s2.2p5.(2P*<3/2>).7s""","=""2[3/2]*""","=""1""",1,3,,"=""""","=""L9097""",
Ne,1,"=""1401.2921""","=""0.0005""","=""1401.2920""","=""0.0003""","=""0.0001""","=""7134.320""","=""4""","=""""","=""""","=""""","=""""",,"=""162408.6535""","=""169542.9742""","=""2s2.2p5.(2P*<1/2>).3d""","=""2[5/2]*""","=""2""","=""2s2.2p5.(2P*<3/2>).5f""","=""2[7/2]""","=""3""",5,7,,"=""""","=""L9097""",
Ne,1,"=""1401.5900""","=""0.0006""","=""1401.5901""","=""0.0003""","=""-0.0001""","=""7132.804""","=""6""","=""""","=""""","=""""","=""""",,"=""162410.1736""","=""169542.9772""","=""2s2.2p5.(2P*<1/2>).3d""","=""2[5/2]*""","=""3""","=""2s2.2p5.(2P*<3/2>).5f""","=""2[7/2]""","=""4""",7,9,,"=""""","=""L9097""",
Ne,1,"=""1404.3107""","=""0.0003""","=""1404.3107""","=""0.0003""","="" 0.0000""","=""7118.9850""","=""9""","=""""","=""""","=""""","=""""",,"=""162419.9818""","=""169538.9668""","=""2s2.2p5.(2P*<1/2>).3d""","=""2[3/2]*""","=""2""","=""2s2.2p5.(2P*<3/2>).5f""","=""2[5/2]""","=""3""",5,7,,"=""""","=""L9097""",
Ne,1,"=""1407.4110""","=""0.0004""","=""1407.4113""","=""0.0003""","=""-0.0003""","=""7103.3031""","=""5""","=""""","=""""","=""""","=""""",,"=""162435.6780""","=""169538.9794""","=""2s2.2p5.(2P*<1/2>).3d""","=""2[3/2]*""","=""1""","=""2s2.2p5.(2P*<3/2>).5f""","=""2[5/2]""","=""2""",3,5,,"=""""","=""L9097""",
Ne,2,"=""1418.9578""","=""0.0006""","=""1418.9586""","=""0.0003""","=""-0.0008""","=""7045.500""","=""20""","=""""","=""""","=""""","=""""",,"=""276276.8361""","=""283322.3319""","=""2s2.2p4.(1D).3p""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).4s""","=""2P""","=""3/2""",4,4,,"=""""","=""L11301""",
Ne,1,"=""1428.3603""","=""0.0011""","=""1428.3607""","=""0.0003""","=""-0.0004""","=""6999.121""","=""7""","=""8.51e-04""","=""2.60e-03""","=""3.67e-01""","=""-2.11""",C+,"=""162517.8755""","=""169516.9948""","=""2s2.2p5.(2P*<3/2>).4p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).5d""","=""2[3/2]*""","=""1""",3,3,,"=""T6976""","=""L9097""",
Ne,1,"=""1430.08338""","=""0.00016""","=""1430.0836""","=""0.0003""","=""-0.0002""","=""6990.6883""","=""130""","=""1.10e-02""","=""5.60e-02""","=""7.91e+00""","=""-0.77""",B,"=""162517.8755""","=""169508.5627""","=""2s2.2p5.(2P*<3/2>).4p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).5d""","=""2[3/2]*""","=""2""",3,5,,"=""T6976""","=""L9097""",
Ne,1,"=""1434.21609""","=""0.00016""","=""1434.2163""","=""0.0003""","=""-0.0002""","=""6970.5446""","=""120""","=""1.71e-02""","=""5.27e-02""","=""7.46e+00""","=""-0.80""",C+,"=""162517.8755""","=""169488.4193""","=""2s2.2p5.(2P*<3/2>).4p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).5d""","=""2[1/2]*""","=""1""",3,3,,"=""T6976""","=""L9097""",
