element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,obs-ritz,wn(cm-1),intens,Aki(10^8 s^-1),fik,S(a.u.),log_gf,Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Ag,47,"=""""","=""""","=""0.2797814""","=""0.0000024""","=""""","=""35742200""","=""""","=""1.0537e+06""","=""2.4731e-01""","=""4.5558e-03""","=""-0.30573""",AA,"=""(186811970)""","=""(222554160)""","=""2s""","=""2S""","=""1/2""","=""3p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
Ag,47,"=""""","=""""","=""0.283966""","=""0.000003""","=""""","=""35215400""","=""""","=""1.1112e+05""","=""1.3434e-02""","=""2.5117e-04""","=""-1.57077""",AA,"=""(186776963)""","=""(221992400)""","=""2p""","=""2P*""","=""1/2""","=""3s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
Ag,47,"=""""","=""""","=""0.2843346""","=""0.0000025""","=""""","=""35169800""","=""""","=""1.1874e+06""","=""1.4392e-01""","=""2.6944e-03""","=""-0.54084""",AA,"=""(186811970)""","=""(221981800)""","=""2s""","=""2S""","=""1/2""","=""3p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
Ag,47,"=""""","=""""","=""0.2938715""","=""0.0000006""","=""""","=""34028480""","=""""","=""3.1410e+06""","=""6.0999e-01""","=""2.3606e-02""","=""0.38739""",AA,"=""(188704708)""","=""(222733188)""","=""2p""","=""2P*""","=""3/2""","=""3d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
Ag,47,"=""""","=""""","=""0.2954350""","=""0.0000006""","=""""","=""33848400""","=""""","=""5.2203e+05""","=""6.8309e-02""","=""2.6575e-03""","=""-0.56346""",AA,"=""(188704708)""","=""(222553105)""","=""2p""","=""2P*""","=""3/2""","=""3d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""""",
Ag,47,"=""""","=""""","=""0.300411""","=""0.000004""","=""""","=""33287700""","=""""","=""2.7846e+05""","=""1.8837e-02""","=""7.4520e-04""","=""-1.12292""",AA,"=""(188704708)""","=""(221992400)""","=""2p""","=""2P*""","=""3/2""","=""3s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
Ag,45,"=""4.08267""","=""0.00007""","=""4.08267""","=""0.00007""","=""0.00000""","=""2449380""","=""j""","=""""","=""""","=""""","=""""",,"=""0""","=""2449380""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.2p""","=""2P*""","=""3/2""",2,4,,"=""""","=""u57,L9636""",
Ag,47,"=""""","=""""","=""5.28335""","=""0.00003""","=""""","=""1892738""","=""""","=""5.3692e+02""","=""4.4939e-02""","=""1.5633e-02""","=""-1.04635""",AA,"=""(186811970)""","=""(188704708)""","=""2s""","=""2S""","=""1/2""","=""2p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
Ag,45,"=""12.4693""","=""0.0008""","=""12.4693""","=""0.0008""","=""0.0000""","=""801970""","=""j""","=""""","=""""","=""""","=""""",,"=""0""","=""801970""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.2p""","=""2P*""","=""1/2""",2,2,,"=""""","=""u57,L9636""",
Ag,3,"=""70.980""","=""""","=""""","=""""","=""""","=""140885""","=""200""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L650""",
Ag,3,"=""71.385""","=""""","=""""","=""""","=""""","=""140085""","=""200""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L650""",
Ag,3,"=""71.773""","=""""","=""""","=""""","=""""","=""139328""","=""100""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L650""",
Ag,3,"=""71.853""","=""""","=""""","=""""","=""""","=""139173""","=""200""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L650""",
Ag,3,"=""72.696""","=""""","=""""","=""""","=""""","=""137559""","=""300""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L650""",
Ag,2,"=""72.8717""","=""0.0011""","=""72.87280""","=""0.00004""","=""-0.0011""","=""137227.4""","=""1600""","=""""","=""""","=""""","=""""",,"=""0.00""","=""137225.409""","=""4d10""","=""1S""","=""0""","=""4d9.(2D<3/2>).6p""","=""2[3/2]*""","=""1""",1,3,,"=""""","=""L647c114""",
Ag,3,"=""73.004""","=""""","=""""","=""""","=""""","=""136979""","=""350""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L650""",
Ag,3,"=""73.028""","=""""","=""""","=""""","=""""","=""136934""","=""150""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L650""",
Ag,2,"=""73.0816""","=""0.0011""","=""73.08204""","=""0.00004""","=""-0.0004""","=""136833.3""","=""15000""","=""""","=""""","=""""","=""""",,"=""0.00""","=""136832.527""","=""4d10""","=""1S""","=""0""","=""4d9.(2D<3/2>).6p""","=""2[1/2]*""","=""1""",1,3,,"=""""","=""L647c114""",
Ag,3,"=""73.094""","=""""","=""""","=""""","=""""","=""136810""","=""150""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L650""",
Ag,3,"=""73.657""","=""""","=""""","=""""","=""""","=""135764""","=""200""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L650""",
Ag,3,"=""73.813""","=""""","=""""","=""""","=""""","=""135477""","=""100""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L650""",
Ag,3,"=""74.098""","=""""","=""""","=""""","=""""","=""134956""","=""200""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L650""",
Ag,3,"=""74.229""","=""""","=""""","=""""","=""""","=""134718""","=""200""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L650""",
Ag,3,"=""74.830""","=""""","=""""","=""""","=""""","=""133636""","=""200""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L650""",
Ag,2,"=""75.2793""","=""0.0011""","=""75.27757""","=""0.00003""","=""0.0017""","=""132838.6""","=""34000""","=""""","=""""","=""""","=""""",,"=""0.00""","=""132841.701""","=""4d10""","=""1S""","=""0""","=""4d9.(2D<5/2>).6p""","=""2[3/2]*""","=""1""",1,3,,"=""""","=""L647c114""",
Ag,3,"=""75.573""","=""""","=""""","=""""","=""""","=""132322""","=""150""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L650""",
Ag,3,"=""75.827""","=""""","=""""","=""""","=""""","=""131879""","=""100""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L650""",
Ag,3,"=""76.719""","=""""","=""""","=""""","=""""","=""130346""","=""200""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L650""",
Ag,3,"=""76.833""","=""""","=""""","=""""","=""""","=""130152""","=""250""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L650""",
Ag,3,"=""76.961""","=""""","=""""","=""""","=""""","=""129936""","=""150""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L650""",
