element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,obs-ritz,wn(cm-1),intens,Aki(10^8 s^-1),fik,S(a.u.),log_gf,Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
I,53,"=""""","=""""","=""0.2304244""","=""0.0000008""","=""""","=""43398180""","=""""","=""5.0711e+06""","=""6.0549e-01""","=""1.8373e-02""","=""0.38417""",AA,"=""(242584439)""","=""(285982621)""","=""2p""","=""2P*""","=""3/2""","=""3d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
I,53,"=""""","=""""","=""0.2319899""","=""0.0000008""","=""""","=""43105330""","=""""","=""8.4215e+05""","=""6.7949e-02""","=""2.0758e-03""","=""-0.56576""",AA,"=""(242584439)""","=""(285689771)""","=""2p""","=""2P*""","=""3/2""","=""3d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""""",
I,53,"=""""","=""""","=""0.237099""","=""0.000005""","=""""","=""42176600""","=""""","=""4.8642e+05""","=""2.0497e-02""","=""6.3997e-04""","=""-1.08624""",AA,"=""(242584439)""","=""(284761000)""","=""2p""","=""2P*""","=""3/2""","=""3s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
I,51,"=""2.69440""","=""0.00005""","=""2.69440""","=""0.00005""","="" 0.00000""","=""3711400""","=""j""","=""""","=""""","=""""","=""""",,"=""0""","=""3711400""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.2p""","=""2P*""","=""3/2""",2,4,,"=""""","=""u57""",
I,53,"=""""","=""""","=""3.192146""","=""0.000022""","=""""","=""3132689""","=""""","=""1.8906e+03""","=""5.7763e-02""","=""1.2140e-02""","=""-0.93732""",AA,"=""(239451750)""","=""(242584439)""","=""2s""","=""2S""","=""1/2""","=""2p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
I,51,"=""10.6166""","=""0.0010""","=""10.6166""","=""0.0010""","="" 0.0000""","=""941920""","=""j""","=""""","=""""","=""""","=""""",,"=""0""","=""941920""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.2p""","=""2P*""","=""1/2""",2,2,,"=""""","=""u57""",
I,5,"=""36.378""","=""""","=""""","=""""","=""""","=""274890""","=""30""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L1798""",
I,5,"=""38.074""","=""""","=""""","=""""","=""""","=""262650""","=""36""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L1798""",
I,5,"=""56.553""","=""""","=""""","=""""","=""""","=""176830""","=""45""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L1798""",
I,4,"=""60.186""","=""""","=""""","=""""","=""""","=""166150""","=""5""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7298""",
