element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,obs-ritz,wn(cm-1),intens,Aki(10^8 s^-1),fik,S(a.u.),log_gf,Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Kr,7,"=""44.5315""","=""""","=""44.5309+""","=""""","=""0.0006""","=""224560""","=""65""","=""""","=""""","=""""","=""""",,"=""126553.0""","=""351116.2""","=""4s.4p""","=""3P*""","=""2""","=""4s.4d""","=""3D""","=""3""",5,7,,"=""""","=""L9313""",
Kr,9,"=""44.5680""","=""0.0010""","=""44.5684""","=""0.0007""","=""-0.0004""","=""224376""","=""39""","=""""","=""""","=""""","=""""",,"=""1092330""","=""1316704""","=""3d9.4d""","=""(5/2,3/2)""","=""4""","=""3d9.4f""","=""(3/2,7/2)*""","=""5""",9,11,,"=""""","=""L12118""",
Kr,3,"=""44.61""","=""""","=""44.65010+""","=""""","=""-0.04""","=""224165""","=""""","=""""","=""""","=""""","=""""",,"=""14644.3""","=""238607.94""","=""4s2.4p4""","=""1D""","=""2""","=""4s2.4p3.(2D*).5d""","=""1D*""","=""2""",5,5,,"=""""","=""L9526""",
Kr,7,"=""44.6697""","=""""","=""44.6700+""","=""""","=""-0.0003""","=""223865""","=""40""","=""""","=""""","=""""","=""""",,"=""126553.0""","=""350416.8""","=""4s.4p""","=""3P*""","=""2""","=""4s.4d""","=""3D""","=""2""",5,5,,"=""""","=""L9313""",
Kr,3,"=""44.74""","=""""","=""44.77755+""","=""""","=""-0.04""","=""223514""","=""""","=""""","=""""","=""""","=""""",,"=""14644.3""","=""237970.48""","=""4s2.4p4""","=""1D""","=""2""","=""4s2.4p3.(2D*).5d""","=""3S*""","=""1""",5,3,,"=""""","=""L9526""",
Kr,7,"=""44.7609""","=""""","=""44.7587+""","=""""","=""0.0022""","=""223409""","=""17m""","=""""","=""""","=""""","=""""",,"=""126553.0""","=""349973.1""","=""4s.4p""","=""3P*""","=""2""","=""4s.4d""","=""3D""","=""1""",5,3,,"=""""","=""L9313""",
Kr,6,"=""44.8502""","=""""","=""44.8495""","=""0.0014""","=""0.0007""","=""222964""","=""4""","=""""","=""""","=""""","=""""",,"=""115479.""","=""338447.""","=""4s.4p2""","=""4P""","=""5/2""","=""4s.4p.(3P*).4d""","=""4D*""","=""5/2""",6,6,,"=""""","=""L7277""",
Kr,6,"=""44.8668""","=""""","=""44.8662""","=""0.0014""","=""0.0006""","=""222882""","=""5""","=""""","=""""","=""""","=""""",,"=""115479.""","=""338364.""","=""4s.4p2""","=""4P""","=""5/2""","=""4s.4p.(3P*).4d""","=""4P*""","=""3/2""",6,4,,"=""""","=""L7277""",
Kr,6,"=""44.895""","=""""","=""44.8948""","=""0.0014""","=""0.000""","=""222742""","=""2bl""","=""""","=""""","=""""","=""""",,"=""111193.""","=""333936.""","=""4s.4p2""","=""4P""","=""3/2""","=""4s.4p.(3P*).4d""","=""4D*""","=""1/2""",4,2,,"=""""","=""L7277""",
Kr,6,"=""44.915""","=""""","=""44.9156""","=""0.0014""","=""-0.001""","=""222643""","=""7""","=""""","=""""","=""""","=""""",,"=""115479.""","=""338119.""","=""4s.4p2""","=""4P""","=""5/2""","=""4s.4p.(3P*).4d""","=""4D*""","=""7/2""",6,8,,"=""""","=""L7277""",
Kr,6,"=""45.020""","=""""","=""45.0203""","=""0.0010""","="" 0.000""","=""222124""","=""8""","=""""","=""""","=""""","=""""",,"=""0.""","=""222122.""","=""4s2.4p""","=""2P*""","=""1/2""","=""4s2.4d""","=""2D""","=""3/2""",2,4,,"=""""","=""L7277""",
Kr,6,"=""45.0581""","=""""","=""45.0572""","=""0.0014""","=""0.0009""","=""221936""","=""6""","=""""","=""""","=""""","=""""",,"=""111193.""","=""333133.""","=""4s.4p2""","=""4P""","=""3/2""","=""4s.4p.(3P*).4d""","=""4D*""","=""3/2""",4,4,,"=""""","=""L7277""",
Kr,8,"=""45.0649""","=""""","=""45.0651""","=""0.0007""","=""-0.0002""","=""221902""","=""5000""","=""""","=""""","=""""","=""""",,"=""153476.""","=""375377.""","=""3d10.4p""","=""2P*""","=""3/2""","=""3d10.4d""","=""2D""","=""5/2""",4,6,,"=""""","=""L10636""",
Kr,3,"=""45.07""","=""""","=""45.088852+""","=""""","=""-0.02""","=""221877""","=""""","=""""","=""""","=""""","=""""",,"=""0.0""","=""221784.31""","=""4s2.4p4""","=""3P""","=""2""","=""4s2.4p3.(4S*).5d""","=""3D*""","=""1""",5,3,,"=""""","=""L9526""",
Kr,1,"=""45.145""","=""""","=""45.1451+""","=""""","="" 0.000""","=""221508.""","=""""","=""""","=""""","=""""","=""""",,"=""0.0000""","=""221508.""","=""4s2.4p6""","=""1S""","=""0""","=""4s.4p6.19p""","=""(1/2,3/2)*""","=""1""",1,3,,"=""""","=""L1526""",
Kr,1,"=""45.156""","=""""","=""45.1559+""","=""""","=""0.000""","=""221455.""","=""""","=""""","=""""","=""""","=""""",,"=""0.0000""","=""221455.""","=""4s2.4p6""","=""1S""","=""0""","=""4s.4p6.18p""","=""(1/2,3/2)*""","=""1""",1,3,,"=""""","=""L1526""",
Kr,1,"=""45.169""","=""""","=""45.1690+""","=""""","=""0.000""","=""221391.""","=""""","=""""","=""""","=""""","=""""",,"=""0.0000""","=""221391.""","=""4s2.4p6""","=""1S""","=""0""","=""4s.4p6.17p""","=""(1/2,3/2)*""","=""1""",1,3,,"=""""","=""L1526""",
Kr,1,"=""45.186""","=""""","=""45.1861+""","=""""","="" 0.000""","=""221307.""","=""""","=""""","=""""","=""""","=""""",,"=""0.0000""","=""221307.""","=""4s2.4p6""","=""1S""","=""0""","=""4s.4p6.16p""","=""(1/2,3/2)*""","=""1""",1,3,,"=""""","=""L1526""",
Kr,1,"=""45.207""","=""""","=""45.2069+""","=""""","=""0.000""","=""221205.""","=""""","=""""","=""""","=""""","=""""",,"=""0.0000""","=""221205.""","=""4s2.4p6""","=""1S""","=""0""","=""4s.4p6.15p""","=""(1/2,3/2)*""","=""1""",1,3,,"=""""","=""L1526""",
Kr,5,"=""45.208""","=""""","=""45.2073+""","=""""","=""0.001""","=""221200.""","=""5""","=""""","=""""","=""""","=""""",,"=""19722.93""","=""240926.""","=""4s2.4p2""","=""1D""","=""2""","=""4s2.4p.5s""","=""3P*""","=""1""",5,3,,"=""""","=""L9919""",
Kr,1,"=""45.234""","=""""","=""45.2339+""","=""""","=""0.000""","=""221073.""","=""""","=""""","=""""","=""""","=""""",,"=""0.0000""","=""221073.""","=""4s2.4p6""","=""1S""","=""0""","=""4s.4p6.14p""","=""(1/2,3/2)*""","=""1""",1,3,,"=""""","=""L1526""",
Kr,1,"=""45.268""","=""""","=""45.2679+""","=""""","=""0.000""","=""220907.""","=""""","=""""","=""""","=""""","=""""",,"=""0.0000""","=""220907.""","=""4s2.4p6""","=""1S""","=""0""","=""4s.4p6.13p""","=""(1/2,3/2)*""","=""1""",1,3,,"=""""","=""L1526""",
Kr,9,"=""45.2752""","=""0.0007""","=""45.2753""","=""0.0007""","=""-0.0001""","=""220871""","=""86""","=""""","=""""","=""""","=""""",,"=""1080459""","=""1301330?""","=""3d9.4d""","=""(5/2,3/2)""","=""1""","=""3d9.4f""","=""(5/2,5/2)*""","=""0""",3,1,,"=""""","=""L12118""",
Kr,6,"=""45.2972""","=""""","=""45.2974""","=""0.0015""","=""-0.0002""","=""220764""","=""7""","=""""","=""""","=""""","=""""",,"=""111193.""","=""331956.""","=""4s.4p2""","=""4P""","=""3/2""","=""4s.4p.(3P*).4d""","=""4P*""","=""5/2""",4,6,,"=""""","=""L7277""",
Kr,3,"=""45.31""","=""""","=""45.29694+""","=""""","=""0.01""","=""220702""","=""""","=""""","=""""","=""""","=""""",,"=""14644.3""","=""235409.76""","=""4s2.4p4""","=""1D""","=""2""","=""4s2.4p3.(4S*).6d""","=""5D*""","=""1""",5,3,,"=""""","=""L9526""",
Kr,1,"=""45.315""","=""""","=""45.3151+""","=""""","="" 0.000""","=""220677.""","=""""","=""""","=""""","=""""","=""""",,"=""0.0000""","=""220677.""","=""4s2.4p6""","=""1S""","=""0""","=""4s.4p6.12p""","=""(1/2,3/2)*""","=""1""",1,3,,"=""""","=""L1526""",
Kr,8,"=""45.3360""","=""""","=""45.3371""","=""0.0007""","=""-0.0011""","=""220575""","=""500""","=""""","=""""","=""""","=""""",,"=""153476.""","=""374046.""","=""3d10.4p""","=""2P*""","=""3/2""","=""3d10.4d""","=""2D""","=""3/2""",4,4,,"=""""","=""L10636""",
Kr,1,"=""45.373""","=""""","=""45.3731+""","=""""","="" 0.000""","=""220395.""","=""""","=""""","=""""","=""""","=""""",,"=""0.0000""","=""220395.""","=""4s2.4p6""","=""1S""","=""0""","=""4s.4p6.11p""","=""(1/2,3/2)*""","=""1""",1,3,,"=""""","=""L1526""",
Kr,1,"=""45.473""","=""""","=""45.4729+""","=""""","=""0.000""","=""219911.""","=""""","=""""","=""""","=""""","=""""",,"=""0.0000""","=""219911.""","=""4s2.4p6""","=""1S""","=""0""","=""4s.4p6.10p""","=""(1/2,3/2)*""","=""1""",1,3,,"=""""","=""L1526""",
Kr,1,"=""45.612""","=""""","=""45.6119+""","=""""","=""0.000""","=""219241.""","=""""","=""""","=""""","=""""","=""""",,"=""0.0000""","=""219241.""","=""4s2.4p6""","=""1S""","=""0""","=""4s.4p6.9p""","=""(1/2,3/2)*""","=""1""",1,3,,"=""""","=""L1526""",
Kr,9,"=""45.6698""","=""0.0008""","=""45.6688""","=""0.0006""","=""0.0010""","=""218963""","=""78""","=""""","=""""","=""""","=""""",,"=""1097750.1""","=""1316718""","=""3d9.4d""","=""(5/2,5/2)""","=""3""","=""3d9.4f""","=""(3/2,5/2)*""","=""4""",7,9,,"=""""","=""L12118""",
Kr,5,"=""45.715""","=""""","=""45.714952+""","=""""","=""0.000""","=""218747.""","=""4""","=""""","=""""","=""""","=""""",,"=""0.0""","=""218746.81""","=""4s2.4p2""","=""3P""","=""0""","=""4s2.4p.4d""","=""3D*""","=""1""",1,3,,"=""""","=""L10324""",
Kr,7,"=""45.8125""","=""""","=""45.8112+""","=""""","=""0.0013""","=""218281""","=""3""","=""""","=""""","=""""","=""""",,"=""274931.7""","=""493219.""","=""4p2""","=""3P""","=""0""","=""4s.5p""","=""3P*""","=""1""",1,3,,"=""""","=""L9313""",
Kr,1,"=""45.869""","=""""","=""45.8690+""","=""""","="" 0.000""","=""218012.""","=""""","=""""","=""""","=""""","=""""",,"=""0.0000""","=""218012.""","=""4s2.4p6""","=""1S""","=""0""","=""4s.4p6.8p""","=""(1/2,3/2)*""","=""1""",1,3,,"=""""","=""L1526""",
Kr,6,"=""45.947""","=""""","=""45.9445""","=""0.0015""","=""0.003""","=""217642""","=""2bl""","=""""","=""""","=""""","=""""",,"=""115479.""","=""333133.""","=""4s.4p2""","=""4P""","=""5/2""","=""4s.4p.(3P*).4d""","=""4D*""","=""3/2""",6,4,,"=""""","=""L7277""",
Kr,9,"=""46.0302""","=""0.0007""","=""46.0304""","=""0.0006""","=""-0.0002""","=""217249""","=""130""","=""""","=""""","=""""","=""""",,"=""1092396.8""","=""1309644.3""","=""3d9.4d""","=""(5/2,5/2)""","=""5""","=""3d9.4f""","=""(5/2,7/2)*""","=""5""",11,11,,"=""""","=""L12118""",
Kr,9,"=""46.0886""","=""0.0010""","=""46.0880""","=""0.0007""","=""0.0006""","=""216973""","=""66""","=""""","=""""","=""""","=""""",,"=""1099728.0""","=""1316704""","=""3d9.4d""","=""(5/2,5/2)""","=""4""","=""3d9.4f""","=""(3/2,7/2)*""","=""5""",9,11,,"=""""","=""L12118""",
Kr,3,"=""46.09""","=""""","=""46.19548+""","=""""","=""-0.11""","=""216967""","=""*""","=""""","=""""","=""""","=""""",,"=""5312.9""","=""221784.31""","=""4s2.4p4""","=""3P""","=""0""","=""4s2.4p3.(4S*).5d""","=""3D*""","=""1""",1,3,,"=""""","=""L9526""",
Kr,3,"=""46.09""","=""""","=""46.13651+""","=""""","=""-0.05""","=""216967""","=""*""","=""""","=""""","=""""","=""""",,"=""33079.6""","=""249827.67""","=""4s2.4p4""","=""1S""","=""0""","=""4s2.4p3.(2P*).6s""","=""1P*""","=""1""",1,3,,"=""""","=""L9526""",
Kr,3,"=""46.09""","=""""","=""46.11691+""","=""""","=""-0.03""","=""216967""","=""*""","=""""","=""""","=""""","=""""",,"=""4548.4""","=""221388.59""","=""4s2.4p4""","=""3P""","=""1""","=""4s2.4p3.(4S*).5d""","=""3D*""","=""2""",3,5,,"=""""","=""L9526""",
Kr,3,"=""46.09""","=""""","=""46.03290+""","=""""","=""0.06""","=""216967""","=""*""","=""""","=""""","=""""","=""""",,"=""4548.4""","=""221784.31""","=""4s2.4p4""","=""3P""","=""1""","=""4s2.4p3.(4S*).5d""","=""3D*""","=""1""",3,3,,"=""""","=""L9526""",
Kr,3,"=""46.09""","=""""","=""46.003262+""","=""""","=""0.09""","=""216967""","=""*""","=""""","=""""","=""""","=""""",,"=""0.0""","=""217375.89""","=""4s2.4p4""","=""3P""","=""2""","=""4s2.4p3.(4S*).6s""","=""3S*""","=""1""",5,3,,"=""""","=""L9526""",
Kr,22,"=""46.19""","=""0.02""","=""46.206""","=""0.006""","=""-0.016""","=""216500""","=""j""","=""""","=""""","=""""","=""""",,"=""0.0""","=""[216424]""","=""3s2.3p3""","=""4S*""","=""3/2""","=""3s2.3p3""","=""2P*""","=""3/2""",4,4,M1,"=""""","=""L10627""",
Kr,6,"=""46.194""","=""""","=""46.1943""","=""0.0015""","="" 0.000""","=""216478""","=""4""","=""""","=""""","=""""","=""""",,"=""115479.""","=""331956.""","=""4s.4p2""","=""4P""","=""5/2""","=""4s.4p.(3P*).4d""","=""4P*""","=""5/2""",6,6,,"=""""","=""L7277""",
Kr,6,"=""46.231""","=""""","=""46.2304""","=""0.0015""","=""0.001""","=""216305""","=""8""","=""""","=""""","=""""","=""""",,"=""142727.""","=""359035.""","=""4s.4p2""","=""2D""","=""5/2""","=""4s.4p.(3P*).4d""","=""2F*""","=""7/2""",6,8,,"=""""","=""L7277""",
Kr,7,"=""46.2630""","=""""","=""46.2612+""","=""""","=""0.0018""","=""216155""","=""10""","=""""","=""""","=""""","=""""",,"=""279414.5""","=""495578.4""","=""4p2""","=""3P""","=""1""","=""4s.5p""","=""3P*""","=""2""",3,5,,"=""""","=""L9313""",
Kr,1,"=""46.271""","=""""","=""46.2710+""","=""""","="" 0.000""","=""216118.""","=""""","=""""","=""""","=""""","=""""",,"=""0.0000""","=""216118.""","=""4s2.4p6""","=""1S""","=""0""","=""4s.4p6.7p""","=""(1/2,3/2)*""","=""1""",1,3,,"=""""","=""L1526""",
Kr,5,"=""46.277""","=""""","=""46.27907+""","=""""","=""-0.002""","=""216090.""","=""7""","=""""","=""""","=""""","=""""",,"=""3742.86""","=""219823.27""","=""4s2.4p2""","=""3P""","=""1""","=""4s2.4p.4d""","=""3D*""","=""2""",3,5,,"=""""","=""L10324""",
Kr,5,"=""46.511""","=""""","=""46.51077+""","=""""","=""0.000""","=""215003.""","=""6""","=""""","=""""","=""""","=""""",,"=""3742.86""","=""218746.81""","=""4s2.4p2""","=""3P""","=""1""","=""4s2.4p.4d""","=""3D*""","=""1""",3,3,,"=""""","=""L10324""",
Kr,6,"=""46.527""","=""""","=""46.5268""","=""0.0015""","=""0.000""","=""214929""","=""20w""","=""""","=""""","=""""","=""""",,"=""8110.""","=""223040.""","=""4s2.4p""","=""2P*""","=""3/2""","=""4s2.4d""","=""2D""","=""5/2""",4,6,,"=""""","=""L7277""",
Kr,9,"=""46.5621""","=""0.0007""","=""46.5627""","=""0.0006""","=""-0.0006""","=""214767""","=""210""","=""""","=""""","=""""","=""""",,"=""1100282.8""","=""1315047""","=""3d9.4d""","=""(3/2,5/2)""","=""1""","=""3d9.4f""","=""(3/2,7/2)*""","=""2""",3,5,,"=""""","=""L12118""",
Kr,9,"=""""","=""""","=""46.5925""","=""0.0009""","=""""","=""214627""","=""2300m(F V)""","=""""","=""""","=""""","=""""",,"=""1093047.1""","=""1307674""","=""3d9.4d""","=""(5/2,5/2)""","=""1""","=""3d9.4f""","=""(5/2,5/2)*""","=""2""",3,5,,"=""""","=""L12118""",
Kr,5,"=""46.643""","=""""","=""46.64224+""","=""""","=""0.001""","=""214394.""","=""7""","=""""","=""""","=""""","=""""",,"=""19722.93""","=""234120.87""","=""4s2.4p2""","=""1D""","=""2""","=""4s2.4p.4d""","=""1F*""","=""3""",5,7,,"=""""","=""L10324""",
Kr,9,"=""46.7228""","=""0.0007""","=""46.7228""","=""0.0007""","="" 0.0000""","=""214028""","=""240""","=""""","=""""","=""""","=""""",,"=""1104309.8""","=""1318338""","=""3d9.4d""","=""(3/2,3/2)""","=""1""","=""3d9.4f""","=""(3/2,5/2)*""","=""2""",3,5,,"=""""","=""L12118""",
Kr,6,"=""46.726""","=""""","=""46.7264""","=""0.0015""","="" 0.000""","=""214014""","=""9""","=""""","=""""","=""""","=""""",,"=""8110.""","=""222122.""","=""4s2.4p""","=""2P*""","=""3/2""","=""4s2.4d""","=""2D""","=""3/2""",4,4,,"=""""","=""L7277""",
Kr,5,"=""46.745""","=""""","=""46.743635+""","=""""","=""0.001""","=""213927.""","=""6""","=""""","=""""","=""""","=""""",,"=""0.0""","=""213932.87""","=""4s2.4p2""","=""3P""","=""0""","=""4s2.4p.4d""","=""3P*""","=""1""",1,3,,"=""""","=""L10324""",
Kr,7,"=""46.8388""","=""""","=""46.8375+""","=""""","=""0.0013""","=""213498""","=""9""","=""""","=""""","=""""","=""""",,"=""279714.8""","=""493219.""","=""4p2""","=""1D""","=""2""","=""4s.5p""","=""3P*""","=""1""",5,3,,"=""""","=""L9313""",
Kr,9,"=""46.8609""","=""0.0007""","=""46.8608""","=""0.0007""","=""0.0001""","=""213398""","=""380""","=""""","=""""","=""""","=""""",,"=""1092330""","=""1305728""","=""3d9.4d""","=""(5/2,3/2)""","=""4""","=""3d9.4f""","=""(5/2,5/2)*""","=""5""",9,11,,"=""""","=""L12118""",
Kr,5,"=""46.920""","=""""","=""46.91935+""","=""""","=""0.001""","=""213129.""","=""2""","=""""","=""""","=""""","=""""",,"=""3742.86""","=""216874.54""","=""4s2.4p2""","=""3P""","=""1""","=""4s2.4p.4d""","=""1D*""","=""2""",3,5,,"=""""","=""L10324""",
Kr,9,"=""46.9232""","=""0.0007""","=""46.9239""","=""0.0006""","=""-0.0007""","=""213114""","=""230""","=""""","=""""","=""""","=""""",,"=""1103606.9""","=""1316718""","=""3d9.4d""","=""(3/2,3/2)""","=""3""","=""3d9.4f""","=""(3/2,5/2)*""","=""4""",7,9,,"=""""","=""L12118""",
Kr,9,"=""46.9469""","=""0.0007""","=""46.9464""","=""0.0005""","=""0.0005""","=""213007""","=""190""","=""""","=""""","=""""","=""""",,"=""1096010.8""","=""1309019.5""","=""3d9.4d""","=""(5/2,3/2)""","=""3""","=""3d9.4f""","=""(5/2,7/2)*""","=""4""",7,9,,"=""""","=""L12118""",
Kr,9,"=""46.9765""","=""0.0007""","=""46.9765""","=""0.0007""","="" 0.0000""","=""212872""","=""400""","=""""","=""""","=""""","=""""",,"=""1092396.8""","=""1305269""","=""3d9.4d""","=""(5/2,5/2)""","=""5""","=""3d9.4f""","=""(5/2,7/2)*""","=""6""",11,13,,"=""""","=""L12118""",
Kr,3,"=""47.00""","=""""","=""46.98641+""","=""""","=""0.01""","=""212766""","=""""","=""""","=""""","=""""","=""""",,"=""4548.4""","=""217375.89""","=""4s2.4p4""","=""3P""","=""1""","=""4s2.4p3.(4S*).6s""","=""3S*""","=""1""",3,3,,"=""""","=""L9526""",
Kr,6,"=""47.0191""","=""""","=""47.0192""","=""0.0016""","=""-0.0001""","=""212680""","=""5""","=""""","=""""","=""""","=""""",,"=""180339.""","=""393018.""","=""4s.4p2""","=""2P""","=""1/2""","=""4s.4p.(1P*).4d""","=""2P*""","=""3/2""",2,4,,"=""""","=""L7277""",
Kr,5,"=""47.020""","=""""","=""47.01957+""","=""""","=""0.000""","=""212675.""","=""5""","=""""","=""""","=""""","=""""",,"=""3742.86""","=""216420.28""","=""4s2.4p2""","=""3P""","=""1""","=""4s2.4p.4d""","=""3P*""","=""0""",3,1,,"=""""","=""L10324""",
Kr,9,"=""47.0839""","=""0.0007""","=""47.0839""","=""0.0007""","=""0.0000""","=""212387""","=""130""","=""""","=""""","=""""","=""""",,"=""1098307""","=""1310694""","=""3d9.4d""","=""(3/2,3/2)""","=""0""","=""3d9.4f""","=""(5/2,7/2)*""","=""1""",1,3,,"=""""","=""L12118""",
Kr,5,"=""47.121""","=""""","=""47.11915+""","=""""","=""0.002""","=""212220.""","=""5""","=""""","=""""","=""""","=""""",,"=""7595.34""","=""219823.27""","=""4s2.4p2""","=""3P""","=""2""","=""4s2.4p.4d""","=""3D*""","=""2""",5,5,,"=""""","=""L10324""",
Kr,1,"=""47.123""","=""""","=""47.1229+""","=""""","=""0.000""","=""212211.""","=""""","=""""","=""""","=""""","=""""",,"=""0.0000""","=""212211.""","=""4s2.4p6""","=""1S""","=""0""","=""4s.4p6.6p""","=""(1/2,3/2)*""","=""1""",1,3,,"=""""","=""L1526""",
Kr,1,"=""47.148""","=""""","=""47.1480+""","=""""","="" 0.000""","=""212098.""","=""""","=""""","=""""","=""""","=""""",,"=""0.0000""","=""212098.""","=""4s2.4p6""","=""1S""","=""0""","=""4s.4p6.6p""","=""(1/2,1/2)*""","=""1""",1,3,,"=""""","=""L1526""",
Kr,9,"=""47.1833""","=""0.0007""","=""47.1833""","=""0.0007""","="" 0.0000""","=""211939""","=""320""","=""""","=""""","=""""","=""""",,"=""1096010.8""","=""1307950""","=""3d9.4d""","=""(5/2,3/2)""","=""3""","=""3d9.4f""","=""(5/2,7/2)*""","=""3""",7,7,,"=""""","=""L12118""",
Kr,5,"=""47.219""","=""""","=""47.21742+""","=""""","=""0.002""","=""211779.""","=""7*""","=""""","=""""","=""""","=""""",,"=""7595.34""","=""219381.57""","=""4s2.4p2""","=""3P""","=""2""","=""4s2.4p.4d""","=""3D*""","=""3""",5,7,,"=""""","=""L10324""",
Kr,5,"=""47.219""","=""""","=""47.2168+""","=""""","=""0.002""","=""211779.""","=""7*""","=""""","=""""","=""""","=""""",,"=""39203.92""","=""250993.""","=""4s2.4p2""","=""1S""","=""0""","=""4s2.4p.5s""","=""1P*""","=""1""",1,3,,"=""""","=""L10324""",
Kr,9,"=""47.2262""","=""0.0007""","=""47.2262""","=""0.0007""","=""0.0000""","=""211747""","=""240""","=""""","=""""","=""""","=""""",,"=""1097750.1""","=""1309497""","=""3d9.4d""","=""(5/2,5/2)""","=""3""","=""3d9.4f""","=""(5/2,5/2)*""","=""4""",7,9,,"=""""","=""L12118""",
Kr,9,"=""47.3321""","=""0.0009""","=""47.3329""","=""0.0006""","=""-0.0008""","=""211273""","=""96""","=""""","=""""","=""""","=""""",,"=""1097750.1""","=""1309019.5""","=""3d9.4d""","=""(5/2,5/2)""","=""3""","=""3d9.4f""","=""(5/2,7/2)*""","=""4""",7,9,,"=""""","=""L12118""",
Kr,5,"=""47.359""","=""""","=""47.35937+""","=""""","="" 0.000""","=""211153.""","=""5""","=""""","=""""","=""""","=""""",,"=""7595.34""","=""218746.81""","=""4s2.4p2""","=""3P""","=""2""","=""4s2.4p.4d""","=""3D*""","=""1""",5,3,,"=""""","=""L10324""",
Kr,35,"=""""","=""""","=""47.36""","=""0.07""","=""""","=""211200""","=""""","=""""","=""""","=""""","=""""",,"=""(124277310)""","=""(124488470)""","=""1s.3s""","=""1S""","=""0""","=""1s.3p""","=""1P*""","=""1""",1,3,,"=""""","=""""",
Kr,9,"=""47.3958""","=""0.0007""","=""47.3958""","=""0.0007""","="" 0.0000""","=""210989""","=""140""","=""""","=""""","=""""","=""""",,"=""1093148""","=""1304137""","=""3d9.4d""","=""(5/2,3/2)""","=""2""","=""3d9.4f""","=""(5/2,7/2)*""","=""2""",5,5,,"=""""","=""L12118""",
Kr,9,"=""47.4197""","=""0.0015""","=""47.4206""","=""0.0010""","=""-0.0009""","=""210883""","=""540bl(Kr VI)""","=""""","=""""","=""""","=""""",,"=""1105825""","=""1316704""","=""3d9.4d""","=""(3/2,5/2)""","=""4""","=""3d9.4f""","=""(3/2,7/2)*""","=""5""",9,11,,"=""""","=""L12118""",
Kr,6,"=""47.4209""","=""""","=""47.4215""","=""0.0016""","=""-0.0006""","=""210877""","=""7""","=""""","=""""","=""""","=""""",,"=""141672.""","=""352547.""","=""4s.4p2""","=""2D""","=""3/2""","=""4s.4p.(3P*).4d""","=""2F*""","=""5/2""",4,6,,"=""""","=""L7277""",
Kr,9,"=""47.5032""","=""0.0007""","=""47.5031""","=""0.0007""","=""0.0001""","=""210512""","=""170""","=""""","=""""","=""""","=""""",,"=""1099215.4""","=""1309728""","=""3d9.4d""","=""(5/2,5/2)""","=""2""","=""3d9.4f""","=""(5/2,5/2)*""","=""3""",5,7,,"=""""","=""L12118""",
Kr,9,"=""47.5547""","=""0.0007""","=""47.5551""","=""0.0006""","=""-0.0004""","=""210284""","=""350""","=""""","=""""","=""""","=""""",,"=""1108552.6""","=""1318835""","=""3d9.4d""","=""(3/2,5/2)""","=""2""","=""3d9.4f""","=""(3/2,7/2)*""","=""3""",5,7,,"=""""","=""L12118""",
Kr,6,"=""47.562""","=""""","=""47.5611""","=""0.0016""","=""0.001""","=""210252""","=""8""","=""""","=""""","=""""","=""""",,"=""180339.""","=""390595.""","=""4s.4p2""","=""2P""","=""1/2""","=""4s.4p.(1P*).4d""","=""2D*""","=""3/2""",2,4,,"=""""","=""L7277""",
Kr,5,"=""47.575""","=""""","=""47.57600+""","=""""","=""-0.001""","=""210194.""","=""6""","=""""","=""""","=""""","=""""",,"=""3742.86""","=""213932.87""","=""4s2.4p2""","=""3P""","=""1""","=""4s2.4p.4d""","=""3P*""","=""1""",3,3,,"=""""","=""L10324""",
Kr,9,"=""47.6229""","=""0.0007""","=""47.6229""","=""0.0007""","=""0.0000""","=""209983""","=""330""","=""""","=""""","=""""","=""""",,"=""1110611.8""","=""1320595""","=""3d9.4d""","=""(3/2,3/2)""","=""2""","=""3d9.4f""","=""(3/2,5/2)*""","=""3""",5,7,,"=""""","=""L12118""",
Kr,9,"=""47.6383""","=""0.0007""","=""47.6380""","=""0.0006""","=""0.0003""","=""209915""","=""350""","=""""","=""""","=""""","=""""",,"=""1099728.0""","=""1309644.3""","=""3d9.4d""","=""(5/2,5/2)""","=""4""","=""3d9.4f""","=""(5/2,7/2)*""","=""5""",9,11,,"=""""","=""L12118""",
Kr,9,"=""47.7264""","=""0.0010""","=""47.7269""","=""0.0008""","=""-0.0005""","=""209528""","=""94""","=""""","=""""","=""""","=""""",,"=""1110597.4""","=""1320123""","=""3d9.4d""","=""(3/2,5/2)""","=""3""","=""3d9.4f""","=""(3/2,7/2)*""","=""4""",7,9,,"=""""","=""L12118""",
Kr,9,"=""47.7803""","=""0.0007""","=""47.7802""","=""0.0005""","=""0.0001""","=""209291""","=""140""","=""""","=""""","=""""","=""""",,"=""1099728.0""","=""1309019.5""","=""3d9.4d""","=""(5/2,5/2)""","=""4""","=""3d9.4f""","=""(5/2,7/2)*""","=""4""",9,9,,"=""""","=""L12118""",
Kr,5,"=""47.782""","=""""","=""47.78306+""","=""""","=""-0.001""","=""209284.""","=""5""","=""""","=""""","=""""","=""""",,"=""7595.34""","=""216874.54""","=""4s2.4p2""","=""3P""","=""2""","=""4s2.4p.4d""","=""1D*""","=""2""",5,5,,"=""""","=""L10324""",
