element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,obs-ritz,wn(cm-1),intens,Aki(10^8 s^-1),fik,S(a.u.),log_gf,Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Os,74,"=""""","=""""","=""0.01930636""","=""0.00000012""","=""""","=""517964000""","=""""","=""""","=""""","=""""","=""""",,"=""[1630880]""","=""(519595000)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p-(1).2p+""","=""(1,3/2)""","=""5/2""",2,6,,"=""""","=""""",
Os,74,"=""""","=""""","=""0.01931090""","=""0.00000013""","=""""","=""517842000""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""517842200""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.2s.(1).2p+""","=""(1,3/2)*""","=""5/2""",2,6,,"=""""","=""""",
Os,76,"=""""","=""""","=""0.01946388""","=""0.00000007""","=""""","=""513772100""","=""""","=""2.1518e+08""","=""1.2221e-01""","=""1.5662e-04""","=""-0.61186""",AA,"=""0""","=""513772130""","=""1s""","=""2S""","=""1/2""","=""2p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
Os,74,"=""""","=""""","=""0.01978708""","=""0.00000014""","=""""","=""505380000""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""505380300""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.2s.(0).2p-""","=""(0,1/2)*""","=""1/2""",2,2,,"=""""","=""""",
Os,74,"=""""","=""""","=""0.01980507""","=""0.00000013""","=""""","=""504921000""","=""""","=""""","=""""","=""""","=""""",,"=""[15319640]""","=""(520240900)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p-.(0).2p+""","=""(0,3/2)""","=""3/2""",4,4,,"=""""","=""""",
Os,74,"=""""","=""""","=""0.01981870""","=""0.00000013""","=""""","=""504574000""","=""""","=""""","=""""","=""""","=""""",,"=""[15319640]""","=""(519893600)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p-.(1).2p+""","=""(1,3/2)""","=""1/2""",4,2,,"=""""","=""""",
Os,74,"=""""","=""""","=""0.01982935""","=""0.00000013""","=""""","=""504303000""","=""""","=""""","=""""","=""""","=""""",,"=""[1630880]""","=""(505933800)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p-2""","=""(1/2,0)""","=""1/2""",2,2,,"=""""","=""""",
Os,74,"=""""","=""""","=""0.01983002""","=""0.00000013""","=""""","=""504286000""","=""""","=""""","=""""","=""""","=""""",,"=""[15319640]""","=""(519605600)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p-.(1).2p+""","=""(1,3/2)""","=""3/2""",4,4,,"=""""","=""""",
Os,74,"=""""","=""""","=""0.01983044""","=""0.00000013""","=""""","=""504275000""","=""""","=""""","=""""","=""""","=""""",,"=""[15319640]""","=""(519595000)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p-(1).2p+""","=""(1,3/2)""","=""5/2""",4,6,,"=""""","=""""",
Os,74,"=""""","=""""","=""0.01984114""","=""0.00000014""","=""""","=""504003000""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""504003400""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.2s.(1).2p-""","=""(1,1/2)*""","=""1/2""",2,2,,"=""""","=""""",
