element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,obs-ritz,wn(cm-1),intens,Aki(10^8 s^-1),fik,S(a.u.),log_gf,Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Rn,1,"=""430.776""","=""""","=""""","=""""","=""""","=""23207.4""","=""80""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7432""",
Rn,1,"=""433.578""","=""""","=""""","=""""","=""""","=""23057.4""","=""7""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7432""",
Rn,1,"=""434.960""","=""""","=""434.960+""","=""""","=""0.000""","=""22984.2""","=""100""","=""""","=""""","=""""","=""""",,"=""54620.35""","=""77604.53""","=""6p5.(2P*<3/2>).7s""","=""2[3/2]*""","=""2""","=""6p5.(2P*<3/2>).8p""","=""2[5/2]""","=""3""",5,7,,"=""""","=""L7432""",
Rn,1,"=""443.505""","=""""","=""""","=""""","=""""","=""22541.3""","=""40""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7432""",
Rn,1,"=""445.925""","=""""","=""""","=""""","=""""","=""22419.0""","=""50""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7432""",
Rn,1,"=""450.848""","=""""","=""""","=""""","=""""","=""22174.2""","=""50""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7432""",
Rn,1,"=""457.772""","=""""","=""""","=""""","=""""","=""21838.8""","=""50""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7432""",
Rn,1,"=""460.938""","=""""","=""""","=""""","=""""","=""21688.8""","=""50""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7432""",
Rn,1,"=""472.176""","=""""","=""""","=""""","=""""","=""21172.6""","=""30""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7432""",
Rn,1,"=""572.258""","=""""","=""""","=""""","=""""","=""17469.8""","=""6""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7432""",
Rn,1,"=""606.192""","=""""","=""""","=""""","=""""","=""16491.9""","=""10""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7432""",
Rn,1,"=""620.075""","=""""","=""""","=""""","=""""","=""16122.6""","=""6""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7432""",
Rn,1,"=""638.045""","=""""","=""""","=""""","=""""","=""15668.54""","=""6""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7432""",
Rn,1,"=""655.749""","=""""","=""""","=""""","=""""","=""15245.53""","=""10""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7432""",
Rn,1,"=""660.643""","=""""","=""""","=""""","=""""","=""15132.59""","=""10""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7432""",
Rn,1,"=""662.723""","=""""","=""""","=""""","=""""","=""15085.09""","=""15""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7432""",
Rn,1,"=""666.960""","=""""","=""""","=""""","=""""","=""14989.26""","=""6""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7432""",
Rn,1,"=""670.428""","=""""","=""""","=""""","=""""","=""14911.73""","=""8""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7432""",
Rn,1,"=""675.181""","=""""","=""""","=""""","=""""","=""14806.76""","=""20""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7432""",
Rn,1,"=""680.679""","=""""","=""""","=""""","=""""","=""14687.16""","=""6""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7432""",
Rn,1,"=""683.695""","=""""","=""""","=""""","=""""","=""14622.37""","=""8""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7432""",
Rn,1,"=""683.757""","=""""","=""""","=""""","=""""","=""14621.04""","=""8""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7432""",
Rn,1,"=""689.116""","=""""","=""""","=""""","=""""","=""14507.34""","=""10""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7432""",
Rn,1,"=""699.890""","=""""","=""""","=""""","=""""","=""14284.02""","=""10""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7432""",
Rn,1,"=""705.542""","=""""","=""705.543+""","=""""","=""-0.001""","=""14169.59""","=""200""","=""""","=""""","=""""","=""""",,"=""54620.35""","=""68789.93""","=""6p5.(2P*<3/2>).7s""","=""2[3/2]*""","=""2""","=""6p5.(2P*<3/2>).7p""","=""2[3/2]""","=""2""",5,5,,"=""""","=""L7432""",
Rn,1,"=""726.811""","=""""","=""726.811+""","=""""","=""0.000""","=""13754.94""","=""100""","=""""","=""""","=""""","=""""",,"=""55989.03""","=""69743.98""","=""6p5.(2P*<3/2>).7s""","=""2[3/2]*""","=""1""","=""6p5.(2P*<3/2>).7p""","=""2[1/2]""","=""0""",3,1,,"=""""","=""L7432""",
Rn,1,"=""729.100""","=""""","=""""","=""""","=""""","=""13711.76""","=""20""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7432""",
Rn,1,"=""732.098""","=""""","=""""","=""""","=""""","=""13655.61""","=""6""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7432""",
Rn,1,"=""741.904""","=""""","=""""","=""""","=""""","=""13475.12""","=""10""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7432""",
Rn,1,"=""745.000""","=""""","=""745.000+""","=""""","=""0.000""","=""13419.12""","=""300""","=""""","=""""","=""""","=""""",,"=""54620.35""","=""68039.48""","=""6p5.(2P*<3/2>).7s""","=""2[3/2]*""","=""2""","=""6p5.(2P*<3/2>).7p""","=""2[5/2]""","=""3""",5,7,,"=""""","=""L7432""",
Rn,1,"=""747.089""","=""""","=""""","=""""","=""""","=""13381.60""","=""8""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7432""",
