element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,obs-ritz,wn(cm-1),intens,Aki(10^8 s^-1),fik,S(a.u.),log_gf,Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Be,4,"=""""","=""""","=""80.07271576""","=""0.00000009""","=""""","=""124886.48480""","=""""","=""7.2431e+00""","=""1.3925e-01""","=""7.3413e-01""","=""-0.55519""",AA,"=""(1560900.52810)""","=""(1685787.01290)""","=""3p""","=""2P*""","=""1/2""","=""5d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
Be,4,"=""""","=""""","=""80.07385579""","=""0.00000019""","=""""","=""124884.7068""","=""""","=""4.1951e+00""","=""8.0650e-02""","=""4.2521e-01""","=""-0.79236""",AA,"=""(1560902.3163)""","=""(1685787.023070)""","=""3s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
Be,4,"=""""","=""""","=""80.07630797""","=""0.00000008""","=""""","=""124880.88241""","=""""","=""7.7298e-01""","=""7.4308e-03""","=""3.9178e-02""","=""-1.82794""",AA,"=""(1560900.52810)""","=""(1685781.41051)""","=""3p""","=""2P*""","=""1/2""","=""5s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
Be,4,"=""""","=""""","=""80.07770331""","=""0.00000019""","=""""","=""124878.7064""","=""""","=""4.1978e+00""","=""4.0355e-02""","=""2.1277e-01""","=""-1.09307""",AA,"=""(1560902.3163)""","=""(1685781.02269)""","=""3s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
Be,4,"=""""","=""""","=""80.08922190""","=""0.00000004""","=""""","=""124860.74609""","=""""","=""1.0864e+01""","=""1.5671e-01""","=""1.6527e+00""","=""-0.20285""",AA,"=""(1560928.262702)""","=""(1685789.00879)""","=""3d""","=""2D""","=""3/2""","=""5f""","=""2F*""","=""5/2""",4,6,,"=""T7771""","=""""",
Be,4,"=""""","=""""","=""80.08924907""","=""0.00000007""","=""""","=""124860.70373""","=""""","=""8.6900e+00""","=""1.2535e-01""","=""1.3220e+00""","=""-0.29982""",AA,"=""(1560928.30867)""","=""(1685789.01240)""","=""3p""","=""2P*""","=""3/2""","=""5d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
Be,4,"=""""","=""""","=""80.090495617""","=""0.000000007""","=""""","=""124858.760368""","=""""","=""3.8321e-02""","=""3.6852e-04""","=""3.8866e-03""","=""-2.83148""",AA,"=""(1560928.262702)""","=""(1685787.023070)""","=""3d""","=""2D""","=""3/2""","=""5p""","=""2P*""","=""3/2""",4,4,,"=""T7771""","=""""",
Be,4,"=""""","=""""","=""80.09053163""","=""0.00000007""","=""""","=""124858.70423""","=""""","=""1.4483e+00""","=""1.3928e-02""","=""1.4689e-01""","=""-1.25405""",AA,"=""(1560928.30867)""","=""(1685787.01290)""","=""3p""","=""2P*""","=""3/2""","=""5d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""""",
Be,4,"=""""","=""""","=""80.09412544""","=""0.00000006""","=""""","=""124853.10184""","=""""","=""1.5483e+00""","=""7.4452e-03""","=""7.8526e-02""","=""-1.52606""",AA,"=""(1560928.30867)""","=""(1685781.41051)""","=""3p""","=""2P*""","=""3/2""","=""5s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
Be,4,"=""""","=""""","=""80.094344738""","=""0.000000019""","=""""","=""124852.75999""","=""""","=""3.8412e-01""","=""1.8471e-03""","=""1.9482e-02""","=""-2.13144""",AA,"=""(1560928.262702)""","=""(1685781.02269)""","=""3d""","=""2D""","=""3/2""","=""5p""","=""2P*""","=""1/2""",4,2,,"=""T7771""","=""""",
Be,4,"=""""","=""""","=""80.09451852""","=""0.00000004""","=""""","=""124852.48910""","=""""","=""1.1638e+01""","=""1.4924e-01""","=""2.3611e+00""","=""-0.04796""",AA,"=""(1560937.519341)""","=""(1685790.00844)""","=""3d""","=""2D""","=""5/2""","=""5f""","=""2F*""","=""7/2""",6,8,,"=""T7771""","=""""",
Be,4,"=""""","=""""","=""80.09515981""","=""0.00000004""","=""""","=""124851.48945""","=""""","=""7.7575e-01""","=""7.4609e-03""","=""1.1804e-01""","=""-1.34905""",AA,"=""(1560937.519341)""","=""(1685789.00879)""","=""3d""","=""2D""","=""5/2""","=""5f""","=""2F*""","=""5/2""",6,6,,"=""T7771""","=""""",
Be,4,"=""""","=""""","=""80.096433717""","=""0.000000007""","=""""","=""124849.503729""","=""""","=""3.4514e-01""","=""2.2130e-03""","=""3.5012e-02""","=""-1.87687""",AA,"=""(1560937.519341)""","=""(1685787.023070)""","=""3d""","=""2D""","=""5/2""","=""5p""","=""2P*""","=""3/2""",6,4,,"=""T7771""","=""""",
Be,2,"=""80.31""","=""0.02""","=""80.317""","=""0.020""","=""-0.01""","=""124520""","=""3*""","=""""","=""""","=""""","=""""",,"=""977597.9+x""","=""1102105+x""","=""1s.2p2""","=""4P""","=""5/2""","=""1s.2p.4d""","=""4D*""","=""5/2""",6,6,,"=""""","=""L12158""",
Be,2,"=""80.31""","=""0.02""","=""80.317""","=""0.020""","=""-0.01""","=""124520""","=""3*""","=""""","=""""","=""""","=""""",,"=""977597.9+x""","=""1102105+x""","=""1s.2p2""","=""4P""","=""5/2""","=""1s.2p.4d""","=""4D*""","=""7/2""",6,8,,"=""""","=""L12158""",
Be,2,"=""80.31""","=""0.02""","=""80.317""","=""0.020""","=""-0.01""","=""124520""","=""3*""","=""""","=""""","=""""","=""""",,"=""977597.9+x""","=""1102105+x""","=""1s.2p2""","=""4P""","=""3/2""","=""1s.2p.4d""","=""4D*""","=""5/2""",4,6,,"=""""","=""L12158""",
Be,2,"=""80.31""","=""0.02""","=""80.317""","=""0.020""","=""-0.01""","=""124520""","=""3*""","=""""","=""""","=""""","=""""",,"=""977597.9+x""","=""1102105+x""","=""1s.2p2""","=""4P""","=""5/2""","=""1s.2p.4d""","=""4D*""","=""3/2""",6,4,,"=""""","=""L12158""",
Be,2,"=""80.31""","=""0.02""","=""80.317""","=""0.020""","=""-0.01""","=""124520""","=""3*""","=""""","=""""","=""""","=""""",,"=""977597.9+x""","=""1102105+x""","=""1s.2p2""","=""4P""","=""3/2""","=""1s.2p.4d""","=""4D*""","=""3/2""",4,4,,"=""""","=""L12158""",
Be,2,"=""80.31""","=""0.02""","=""80.317""","=""0.020""","=""-0.01""","=""124520""","=""3*""","=""""","=""""","=""""","=""""",,"=""977597.9+x""","=""1102105+x""","=""1s.2p2""","=""4P""","=""3/2""","=""1s.2p.4d""","=""4D*""","=""1/2""",4,2,,"=""""","=""L12158""",
Be,2,"=""80.31""","=""0.02""","=""80.317""","=""0.020""","=""-0.01""","=""124520""","=""3*""","=""""","=""""","=""""","=""""",,"=""977597.9+x""","=""1102105+x""","=""1s.2p2""","=""4P""","=""1/2""","=""1s.2p.4d""","=""4D*""","=""3/2""",2,4,,"=""""","=""L12158""",
Be,2,"=""80.31""","=""0.02""","=""80.317""","=""0.020""","=""-0.01""","=""124520""","=""3*""","=""""","=""""","=""""","=""""",,"=""977597.9+x""","=""1102105+x""","=""1s.2p2""","=""4P""","=""1/2""","=""1s.2p.4d""","=""4D*""","=""1/2""",2,2,,"=""""","=""L12158""",
Be,2,"=""81.3""","=""0.3""","=""81.2""","=""0.3""","=""0.1""","=""123000""","=""3*""","=""""","=""""","=""""","=""""",,"=""975800a""","=""1098900""","=""1s.(2S).2s.2p.(1P*)""","=""2P*""","=""3/2""","=""1s.2p.(3P*).4p""","=""2P""","=""3/2""",4,4,,"=""""","=""L12158""",
Be,2,"=""81.3""","=""0.3""","=""81.2""","=""0.3""","=""0.1""","=""123000""","=""3*""","=""""","=""""","=""""","=""""",,"=""975800a""","=""1098900""","=""1s.(2S).2s.2p.(1P*)""","=""2P*""","=""3/2""","=""1s.2p.(3P*).4p""","=""2P""","=""1/2""",4,2,,"=""""","=""L12158""",
Be,2,"=""81.3""","=""0.3""","=""81.2""","=""0.3""","=""0.1""","=""123000""","=""3*""","=""""","=""""","=""""","=""""",,"=""975800a""","=""1098900""","=""1s.(2S).2s.2p.(1P*)""","=""2P*""","=""1/2""","=""1s.2p.(3P*).4p""","=""2P""","=""3/2""",2,4,,"=""""","=""L12158""",
Be,2,"=""81.3""","=""0.3""","=""81.2""","=""0.3""","=""0.1""","=""123000""","=""3*""","=""""","=""""","=""""","=""""",,"=""975800a""","=""1098900""","=""1s.(2S).2s.2p.(1P*)""","=""2P*""","=""1/2""","=""1s.2p.(3P*).4p""","=""2P""","=""1/2""",2,2,,"=""""","=""L12158""",
Be,2,"=""84.2057""","=""0.005""","=""84.20250""","=""0.00021""","=""0.0032""","=""118757""","=""350*""","=""9.76e-01""","=""2.07e-02""","=""1.15e-01""","=""-1.38""",A,"=""0.000""","=""118761.32""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.4p""","=""2P*""","=""3/2""",2,4,,"=""T6989LS""","=""L12158""",
Be,2,"=""84.2057""","=""0.005""","=""84.20307""","=""0.00021""","=""0.0026""","=""118757""","=""350*""","=""9.79e-01""","=""1.04e-02""","=""5.77e-02""","=""-1.682""",A,"=""0.000""","=""118760.51""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.4p""","=""2P*""","=""1/2""",2,2,,"=""T6989LS""","=""L12158""",
Be,2,"=""86.71""","=""0.02""","=""86.719""","=""0.020""","=""-0.01""","=""115330""","=""17*""","=""""","=""""","=""""","=""""",,"=""934593.0+x""","=""1049908.3+x""","=""1s.2s.2p""","=""4P*""","=""5/2""","=""1s.2s.3d""","=""4D""","=""7/2""",6,8,,"=""""","=""L12158""",
Be,2,"=""86.71""","=""0.02""","=""86.719""","=""0.020""","=""-0.01""","=""115330""","=""17*""","=""""","=""""","=""""","=""""",,"=""934593.0+x""","=""1049908.3+x""","=""1s.2s.2p""","=""4P*""","=""5/2""","=""1s.2s.3d""","=""4D""","=""5/2""",6,6,,"=""""","=""L12158""",
Be,2,"=""86.71""","=""0.02""","=""86.719""","=""0.020""","=""-0.01""","=""115330""","=""17*""","=""""","=""""","=""""","=""""",,"=""934593.0+x""","=""1049908.3+x""","=""1s.2s.2p""","=""4P*""","=""3/2""","=""1s.2s.3d""","=""4D""","=""1/2""",4,2,,"=""""","=""L12158""",
Be,2,"=""86.71""","=""0.02""","=""86.719""","=""0.020""","=""-0.01""","=""115330""","=""17*""","=""""","=""""","=""""","=""""",,"=""934593.0+x""","=""1049908.3+x""","=""1s.2s.2p""","=""4P*""","=""5/2""","=""1s.2s.3d""","=""4D""","=""3/2""",6,4,,"=""""","=""L12158""",
Be,2,"=""86.71""","=""0.02""","=""86.719""","=""0.020""","=""-0.01""","=""115330""","=""17*""","=""""","=""""","=""""","=""""",,"=""934593.0+x""","=""1049908.3+x""","=""1s.2s.2p""","=""4P*""","=""3/2""","=""1s.2s.3d""","=""4D""","=""5/2""",4,6,,"=""""","=""L12158""",
Be,2,"=""86.71""","=""0.02""","=""86.719""","=""0.020""","=""-0.01""","=""115330""","=""17*""","=""""","=""""","=""""","=""""",,"=""934593.0+x""","=""1049908.3+x""","=""1s.2s.2p""","=""4P*""","=""3/2""","=""1s.2s.3d""","=""4D""","=""3/2""",4,4,,"=""""","=""L12158""",
Be,2,"=""86.71""","=""0.02""","=""86.719""","=""0.020""","=""-0.01""","=""115330""","=""17*""","=""""","=""""","=""""","=""""",,"=""934593.0+x""","=""1049908.3+x""","=""1s.2s.2p""","=""4P*""","=""1/2""","=""1s.2s.3d""","=""4D""","=""1/2""",2,2,,"=""""","=""L12158""",
Be,2,"=""86.71""","=""0.02""","=""86.719""","=""0.020""","=""-0.01""","=""115330""","=""17*""","=""""","=""""","=""""","=""""",,"=""934593.0+x""","=""1049908.3+x""","=""1s.2s.2p""","=""4P*""","=""1/2""","=""1s.2s.3d""","=""4D""","=""3/2""",2,4,,"=""""","=""L12158""",
Be,2,"=""87.75""","=""0.05""","=""87.76""","=""0.05""","=""-0.01""","=""113960""","=""1*""","=""""","=""""","=""""","=""""",,"=""987370a""","=""1101320""","=""1s.2p2""","=""2D""","=""3/2""","=""1s.2p.(3P*).4d""","=""2D*""","=""3/2""",4,4,,"=""""","=""L12158""",
Be,2,"=""87.75""","=""0.05""","=""87.76""","=""0.05""","=""-0.01""","=""113960""","=""1*""","=""""","=""""","=""""","=""""",,"=""987370a""","=""1101320""","=""1s.2p2""","=""2D""","=""3/2""","=""1s.2p.(3P*).4d""","=""2D*""","=""5/2""",4,6,,"=""""","=""L12158""",
Be,2,"=""87.75""","=""0.05""","=""87.76""","=""0.05""","=""-0.01""","=""113960""","=""1*""","=""""","=""""","=""""","=""""",,"=""987370a""","=""1101320""","=""1s.2p2""","=""2D""","=""5/2""","=""1s.2p.(3P*).4d""","=""2D*""","=""5/2""",6,6,,"=""""","=""L12158""",
Be,2,"=""87.75""","=""0.05""","=""87.76""","=""0.05""","=""-0.01""","=""113960""","=""1*""","=""""","=""""","=""""","=""""",,"=""987370a""","=""1101320""","=""1s.2p2""","=""2D""","=""5/2""","=""1s.2p.(3P*).4d""","=""2D*""","=""3/2""",6,4,,"=""""","=""L12158""",
Be,2,"=""""","=""""","=""91.2972""","=""0.0003""","=""""","=""109532.4""","=""""","=""2.28e-01""","=""5.71e-03""","=""3.43e-02""","=""-1.943""",AA,"=""31928.744""","=""[141461.15]""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.9d""","=""2D""","=""3/2""",2,4,,"=""T6962LS""","=""""",
Be,2,"=""""","=""""","=""91.3027""","=""0.0003""","=""""","=""109525.8""","=""""","=""2.74e-01""","=""5.13e-03""","=""6.17e-02""","=""-1.688""",AA,"=""31935.320""","=""[141461.15]""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.9d""","=""2D""","=""5/2""",4,6,,"=""T6962LS""","=""""",
Be,2,"=""""","=""""","=""91.3027""","=""0.0003""","=""""","=""109525.8""","=""""","=""4.57e-02""","=""5.71e-04""","=""6.86e-03""","=""-2.642""",AA,"=""31935.320""","=""[141461.15]""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.9d""","=""2D""","=""3/2""",4,4,,"=""T6962LS""","=""""",
Be,2,"=""92.38""","=""0.05""","=""92.41""","=""0.05""","=""-0.03""","=""108250""","=""3*""","=""""","=""""","=""""","=""""",,"=""993109""","=""1101320""","=""1s.2p2""","=""2P""","=""3/2""","=""1s.2p.(3P*).4d""","=""2D*""","=""5/2""",4,6,,"=""""","=""L12158""",
Be,2,"=""92.38""","=""0.05""","=""92.41""","=""0.05""","=""-0.03""","=""108250""","=""3*""","=""""","=""""","=""""","=""""",,"=""993109""","=""1101320""","=""1s.2p2""","=""2P""","=""3/2""","=""1s.2p.(3P*).4d""","=""2D*""","=""3/2""",4,4,,"=""""","=""L12158""",
Be,2,"=""92.38""","=""0.05""","=""92.41""","=""0.05""","=""-0.03""","=""108250""","=""3*""","=""""","=""""","=""""","=""""",,"=""993109""","=""1101320""","=""1s.2p2""","=""2P""","=""1/2""","=""1s.2p.(3P*).4d""","=""2D*""","=""3/2""",2,4,,"=""""","=""L12158""",
Be,2,"=""""","=""""","=""92.5139""","=""0.0003""","=""""","=""108091.8""","=""m*""","=""3.26e-01""","=""8.37e-03""","=""5.10e-02""","=""-1.776""",AA,"=""31928.744""","=""[140020.58]""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.8d""","=""2D""","=""3/2""",2,4,,"=""T6962LS""","=""L12158""",
Be,2,"=""92.5246""","=""0.005""","=""92.5196""","=""0.0003""","=""0.0050""","=""108079""","=""250*""","=""3.91e-01""","=""7.53e-03""","=""9.17e-02""","=""-1.521""",AA,"=""31935.320""","=""[140020.58]""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.8d""","=""2D""","=""5/2""",4,6,,"=""T6962LS""","=""L12158""",
Be,2,"=""92.5246""","=""0.005""","=""92.5196""","=""0.0003""","=""0.0050""","=""108079""","=""250*""","=""6.52e-02""","=""8.37e-04""","=""1.02e-02""","=""-2.48""",AA,"=""31935.320""","=""[140020.58]""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.8d""","=""2D""","=""3/2""",4,4,,"=""T6962LS""","=""L12158""",
Be,1,"=""94.01""","=""0.10""","=""94.01""","=""0.10""","="" 0.00""","=""106370""","=""a""","=""""","=""""","=""""","=""""",,"=""0.0000""","=""106370""","=""1s2.2s2""","=""1S""","=""0""","=""1s2.2p.13s""","=""1P*""","=""1""",1,3,,"=""""","=""L1790""",
Be,1,"=""94.14""","=""0.10""","=""94.14""","=""0.10""","="" 0.00""","=""106220""","=""a""","=""""","=""""","=""""","=""""",,"=""0.0000""","=""106220""","=""1s2.2s2""","=""1S""","=""0""","=""1s2.2p.12s""","=""1P*""","=""1""",1,3,,"=""""","=""L1790""",
Be,1,"=""94.27""","=""0.10""","=""94.27""","=""0.10""","=""0.00""","=""106080""","=""a""","=""""","=""""","=""""","=""""",,"=""0.0000""","=""106080""","=""1s2.2s2""","=""1S""","=""0""","=""1s2.2p.11s""","=""1P*""","=""1""",1,3,,"=""""","=""L1790""",
Be,2,"=""""","=""""","=""94.3481""","=""0.0003""","=""""","=""105990.4""","=""m*""","=""4.95e-01""","=""1.32e-02""","=""8.21e-02""","=""-1.578""",AA,"=""31928.744""","=""137919.17""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.7d""","=""2D""","=""3/2""",2,4,,"=""T6962LS""","=""L12158""",
Be,2,"=""94.3559""","=""0.005""","=""94.3540""","=""0.0003""","=""0.0019""","=""105982""","=""200*""","=""5.95e-01""","=""1.19e-02""","=""1.48e-01""","=""-1.322""",AA,"=""31935.320""","=""137919.17""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.7d""","=""2D""","=""5/2""",4,6,,"=""T6962LS""","=""L12158""",
Be,2,"=""94.3559""","=""0.005""","=""94.3540""","=""0.0003""","=""0.0019""","=""105982""","=""200*""","=""9.89e-02""","=""1.32e-03""","=""1.64e-02""","=""-2.277""",AA,"=""31935.320""","=""137919.17""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.7d""","=""2D""","=""3/2""",4,4,,"=""T6962LS""","=""L12158""",
Be,1,"=""94.49""","=""0.10""","=""94.49""","=""0.10""","="" 0.00""","=""105830""","=""a,B""","=""""","=""""","=""""","=""""",,"=""0.0000""","=""105830a""","=""1s2.2s2""","=""1S""","=""0""","=""1s2.2p.10s""","=""1P*""","=""1""",1,3,,"=""""","=""L1790""",
Be,1,"=""94.77""","=""0.10""","=""94.77""","=""0.10""","=""0.00""","=""105520""","=""a,B""","=""""","=""""","=""""","=""""",,"=""0.0000""","=""105520a""","=""1s2.2s2""","=""1S""","=""0""","=""1s2.2p.9s""","=""1P*""","=""1""",1,3,,"=""""","=""L1790""",
Be,2,"=""94.9746""","=""0.005""","=""94.9817""","=""0.0003""","=""-0.0071""","=""105291""","=""50*""","=""1.53e-01""","=""1.03e-03""","=""1.29e-02""","=""-2.38""",A,"=""31935.320""","=""[137218.78]""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.7s""","=""2S""","=""1/2""",4,2,,"=""T5118LS""","=""L12158""",
Be,2,"=""""","=""""","=""94.9757""","=""0.0003""","=""""","=""105290.0""","=""m*""","=""7.60e-02""","=""1.03e-03""","=""6.43e-03""","=""-2.687""",A,"=""31928.744""","=""[137218.78]""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.7s""","=""2S""","=""1/2""",2,2,,"=""T5118LS""","=""L12158""",
Be,1,"=""95.16""","=""0.10""","=""95.16""","=""0.10""","=""0.00""","=""105090""","=""a,B""","=""""","=""""","=""""","=""""",,"=""0.0000""","=""105090a""","=""1s2.2s2""","=""1S""","=""0""","=""1s2.2p.8s""","=""1P*""","=""1""",1,3,,"=""""","=""L1790""",
Be,1,"=""95.78""","=""0.10""","=""95.78""","=""0.10""","=""0.00""","=""104410""","=""a,B""","=""""","=""""","=""""","=""""",,"=""0.0000""","=""104410a""","=""1s2.2s2""","=""1S""","=""0""","=""1s2.2p.7s""","=""1P*""","=""1""",1,3,,"=""""","=""L1790""",
Be,1,"=""95.97""","=""0.05""","=""95.987""","=""0.005""","=""-0.02""","=""104200""","=""a,B""","=""""","=""""","=""""","=""""",,"=""0.0000""","=""104181a""","=""1s2.2s2""","=""1S""","=""0""","=""1s2.2p.6d""","=""1P*""","=""1""",1,3,,"=""""","=""L481""",
Be,2,"=""96.00""","=""0.04""","=""96.06""","=""0.04""","=""-0.06""","=""104170""","=""3*""","=""""","=""""","=""""","=""""",,"=""977597.9+x""","=""1081700+x""","=""1s.2p2""","=""4P""","=""5/2""","=""1s.2p.3d""","=""4P*""","=""5/2""",6,6,,"=""""","=""L12158""",
Be,2,"=""96.00""","=""0.04""","=""96.06""","=""0.04""","=""-0.06""","=""104170""","=""3*""","=""""","=""""","=""""","=""""",,"=""977597.9+x""","=""1081700+x""","=""1s.2p2""","=""4P""","=""5/2""","=""1s.2p.3d""","=""4P*""","=""3/2""",6,4,,"=""""","=""L12158""",
Be,2,"=""96.00""","=""0.04""","=""96.06""","=""0.04""","=""-0.06""","=""104170""","=""3*""","=""""","=""""","=""""","=""""",,"=""977597.9+x""","=""1081700+x""","=""1s.2p2""","=""4P""","=""3/2""","=""1s.2p.3d""","=""4P*""","=""5/2""",4,6,,"=""""","=""L12158""",
Be,2,"=""96.00""","=""0.04""","=""96.06""","=""0.04""","=""-0.06""","=""104170""","=""3*""","=""""","=""""","=""""","=""""",,"=""977597.9+x""","=""1081700+x""","=""1s.2p2""","=""4P""","=""3/2""","=""1s.2p.3d""","=""4P*""","=""3/2""",4,4,,"=""""","=""L12158""",
Be,2,"=""96.00""","=""0.04""","=""96.06""","=""0.04""","=""-0.06""","=""104170""","=""3*""","=""""","=""""","=""""","=""""",,"=""977597.9+x""","=""1081700+x""","=""1s.2p2""","=""4P""","=""3/2""","=""1s.2p.3d""","=""4P*""","=""1/2""",4,2,,"=""""","=""L12158""",
Be,2,"=""96.00""","=""0.04""","=""96.06""","=""0.04""","=""-0.06""","=""104170""","=""3*""","=""""","=""""","=""""","=""""",,"=""977597.9+x""","=""1081700+x""","=""1s.2p2""","=""4P""","=""1/2""","=""1s.2p.3d""","=""4P*""","=""3/2""",2,4,,"=""""","=""L12158""",
Be,2,"=""96.00""","=""0.04""","=""96.06""","=""0.04""","=""-0.06""","=""104170""","=""3*""","=""""","=""""","=""""","=""""",,"=""977597.9+x""","=""1081700+x""","=""1s.2p2""","=""4P""","=""1/2""","=""1s.2p.3d""","=""4P*""","=""1/2""",2,2,,"=""""","=""L12158""",
Be,1,"=""96.78""","=""0.10""","=""96.78""","=""0.10""","=""0.00""","=""103330""","=""a,B""","=""""","=""""","=""""","=""""",,"=""0.0000""","=""103330a""","=""1s2.2s2""","=""1S""","=""0""","=""1s2.2p.6s""","=""1P*""","=""1""",1,3,,"=""""","=""L1790""",
Be,1,"=""97.19""","=""0.05""","=""97.190""","=""0.005""","="" 0.00""","=""102890""","=""a,B""","=""""","=""""","=""""","=""""",,"=""0.0000""","=""102891a""","=""1s2.2s2""","=""1S""","=""0""","=""1s2.2p.5d""","=""1P*""","=""1""",1,3,,"=""""","=""L481""",
Be,2,"=""""","=""""","=""97.3213""","=""0.0003""","=""""","=""102752.4""","=""m*""","=""8.08e-01""","=""2.29e-02""","=""1.47e-01""","=""-1.338""",AA,"=""31928.744""","=""134681.15""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.6d""","=""2D""","=""3/2""",2,4,,"=""T6962LS""","=""L12158""",
Be,2,"=""97.3266""","=""0.005""","=""97.3276""","=""0.0003""","=""-0.0010""","=""102747""","=""250*""","=""9.71e-01""","=""2.07e-02""","=""2.65e-01""","=""-1.082""",AA,"=""31935.320""","=""134681.15""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.6d""","=""2D""","=""5/2""",4,6,,"=""T6962LS""","=""L12158""",
Be,2,"=""97.3266""","=""0.005""","=""97.3276""","=""0.0003""","=""-0.0010""","=""102747""","=""250*""","=""1.62e-01""","=""2.29e-03""","=""2.94e-02""","=""-2.037""",AA,"=""31935.320""","=""134681.15""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.6d""","=""2D""","=""3/2""",4,4,,"=""T6962LS""","=""L12158""",
Be,2,"=""98.17""","=""0.02""","=""98.148""","=""0.020""","=""0.02""","=""101864""","=""7*""","=""""","=""""","=""""","=""""",,"=""977597.9+x""","=""1079485.0+x""","=""1s.2p2""","=""4P""","=""5/2""","=""1s.2p.3d""","=""4D*""","=""7/2""",6,8,,"=""""","=""L12158""",
Be,2,"=""98.17""","=""0.02""","=""98.148""","=""0.020""","=""0.02""","=""101864""","=""7*""","=""""","=""""","=""""","=""""",,"=""977597.9+x""","=""1079485.0+x""","=""1s.2p2""","=""4P""","=""5/2""","=""1s.2p.3d""","=""4D*""","=""5/2""",6,6,,"=""""","=""L12158""",
Be,2,"=""98.17""","=""0.02""","=""98.148""","=""0.020""","=""0.02""","=""101864""","=""7*""","=""""","=""""","=""""","=""""",,"=""977597.9+x""","=""1079485.0+x""","=""1s.2p2""","=""4P""","=""3/2""","=""1s.2p.3d""","=""4D*""","=""3/2""",4,4,,"=""""","=""L12158""",
Be,2,"=""98.17""","=""0.02""","=""98.148""","=""0.020""","=""0.02""","=""101864""","=""7*""","=""""","=""""","=""""","=""""",,"=""977597.9+x""","=""1079485.0+x""","=""1s.2p2""","=""4P""","=""5/2""","=""1s.2p.3d""","=""4D*""","=""3/2""",6,4,,"=""""","=""L12158""",
Be,2,"=""98.17""","=""0.02""","=""98.148""","=""0.020""","=""0.02""","=""101864""","=""7*""","=""""","=""""","=""""","=""""",,"=""977597.9+x""","=""1079485.0+x""","=""1s.2p2""","=""4P""","=""3/2""","=""1s.2p.3d""","=""4D*""","=""5/2""",4,6,,"=""""","=""L12158""",
Be,2,"=""98.17""","=""0.02""","=""98.148""","=""0.020""","=""0.02""","=""101864""","=""7*""","=""""","=""""","=""""","=""""",,"=""977597.9+x""","=""1079485.0+x""","=""1s.2p2""","=""4P""","=""3/2""","=""1s.2p.3d""","=""4D*""","=""1/2""",4,2,,"=""""","=""L12158""",
Be,2,"=""98.17""","=""0.02""","=""98.148""","=""0.020""","=""0.02""","=""101864""","=""7*""","=""""","=""""","=""""","=""""",,"=""977597.9+x""","=""1079485.0+x""","=""1s.2p2""","=""4P""","=""1/2""","=""1s.2p.3d""","=""4D*""","=""3/2""",2,4,,"=""""","=""L12158""",
Be,2,"=""98.17""","=""0.02""","=""98.148""","=""0.020""","=""0.02""","=""101864""","=""7*""","=""""","=""""","=""""","=""""",,"=""977597.9+x""","=""1079485.0+x""","=""1s.2p2""","=""4P""","=""1/2""","=""1s.2p.3d""","=""4D*""","=""1/2""",2,2,,"=""""","=""L12158""",
Be,2,"=""""","=""""","=""98.3984""","=""0.0003""","=""""","=""101627.7""","=""m*""","=""1.24e-01""","=""1.81e-03""","=""1.17e-02""","=""-2.44""",A,"=""31928.744""","=""133556.44""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.6s""","=""2S""","=""1/2""",2,2,,"=""T5118LS""","=""L12158""",
Be,2,"=""98.4025""","=""0.005""","=""98.4047""","=""0.0003""","=""-0.0022""","=""101623""","=""100*""","=""2.48e-01""","=""1.80e-03""","=""2.33e-02""","=""-2.143""",A,"=""31935.320""","=""133556.44""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.6s""","=""2S""","=""1/2""",4,2,,"=""T5118LS""","=""L12158""",
