element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,obs-ritz,wn(cm-1),intens,Aki(10^8 s^-1),fik,S(a.u.),log_gf,Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Ge,32,"=""""","=""""","=""0.41582041""","=""0.00000020""","=""""","=""24048843""","=""""","=""4.6568e+03""","=""1.2071e-03""","=""3.3050e-05""","=""-2.61721""",AA,"=""(85295338.7)""","=""(109344182)""","=""2p""","=""2P*""","=""1/2""","=""5s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
Ge,32,"=""""","=""""","=""0.41599122""","=""0.00000017""","=""""","=""24038969""","=""""","=""5.3244e+04""","=""1.3813e-02""","=""3.7835e-04""","=""-1.55867""",AA,"=""(85304609)""","=""(109343578)""","=""2s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
Ge,32,"=""""","=""""","=""0.42221619""","=""0.00000013""","=""""","=""23684549""","=""""","=""9.8931e+04""","=""3.9660e-02""","=""2.2051e-03""","=""-0.79959""",AA,"=""(85692647.7)""","=""(109377196.8)""","=""2p""","=""2P*""","=""3/2""","=""5d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
Ge,32,"=""""","=""""","=""0.42236379""","=""0.00000013""","=""""","=""23676272""","=""""","=""1.6248e+04""","=""4.3455e-03""","=""2.4169e-04""","=""-1.75990""",AA,"=""(85692647.7)""","=""(109368919.5)""","=""2p""","=""2P*""","=""3/2""","=""5d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""""",
Ge,32,"=""""","=""""","=""0.42280555""","=""0.00000020""","=""""","=""23651534""","=""""","=""1.0293e+04""","=""1.3792e-03""","=""7.6792e-05""","=""-2.25830""",AA,"=""(85692647.7)""","=""(109344182)""","=""2p""","=""2P*""","=""3/2""","=""5s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
Ge,32,"=""""","=""""","=""0.46441679""","=""0.00000015""","=""""","=""21532382""","=""""","=""1.8720e+05""","=""1.2106e-01""","=""3.7019e-03""","=""-0.61596""",AA,"=""(85295338.7)""","=""(106827721.2)""","=""2p""","=""2P*""","=""1/2""","=""4d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
Ge,32,"=""""","=""""","=""0.46461484""","=""0.00000023""","=""""","=""21523204""","=""""","=""1.0107e+05""","=""6.5418e-02""","=""2.0012e-03""","=""-0.88327""",AA,"=""(85304609)""","=""(106827813)""","=""2s""","=""2S""","=""1/2""","=""4p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
Ge,32,"=""""","=""""","=""0.4654626""","=""0.0000005""","=""""","=""21484005""","=""""","=""9.3310e+03""","=""3.0308e-03""","=""9.2885e-05""","=""-2.21741""",AA,"=""(85295338.7)""","=""(106779344)""","=""2p""","=""2P*""","=""1/2""","=""4s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
Ge,32,"=""""","=""""","=""0.4656892""","=""0.0000003""","=""""","=""21473551""","=""""","=""1.0446e+05""","=""3.3961e-02""","=""1.0413e-03""","=""-1.16799""",AA,"=""(85304609)""","=""(106778160)""","=""2s""","=""2S""","=""1/2""","=""4p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
Ge,32,"=""""","=""""","=""0.47278557""","=""0.00000016""","=""""","=""21151238""","=""""","=""2.1644e+05""","=""1.0880e-01""","=""6.7736e-03""","=""-0.36132""",AA,"=""(85692647.7)""","=""(106843885.6)""","=""2p""","=""2P*""","=""3/2""","=""4d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
Ge,32,"=""""","=""""","=""0.47314716""","=""0.00000016""","=""""","=""21135074""","=""""","=""3.5687e+04""","=""1.1977e-02""","=""7.4627e-04""","=""-1.31957""",AA,"=""(85692647.7)""","=""(106827721.2)""","=""2p""","=""2P*""","=""3/2""","=""4d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""""",
