element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,obs-ritz,wn(cm-1),intens,Aki(10^8 s^-1),fik,S(a.u.),log_gf,Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Pd,46,"=""""","=""""","=""0.2928482""","=""0.0000012""","=""""","=""34147380""","=""""","=""9.6882e+05""","=""2.4912e-01""","=""4.8036e-03""","=""-0.30256""",AA,"=""(178730030)""","=""(212877410)""","=""2s""","=""2S""","=""1/2""","=""3p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
Pd,46,"=""""","=""""","=""0.297033""","=""0.000003""","=""""","=""33666300""","=""""","=""1.0162e+05""","=""1.3441e-02""","=""2.6287e-04""","=""-1.57053""",AA,"=""(178697551)""","=""(212363900)""","=""2p""","=""2P*""","=""1/2""","=""3s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
Pd,46,"=""""","=""""","=""0.297407""","=""0.000003""","=""""","=""33624000""","=""""","=""1.0857e+06""","=""1.4397e-01""","=""2.8191e-03""","=""-0.54071""",AA,"=""(178730030)""","=""(212354000)""","=""2s""","=""2S""","=""1/2""","=""3p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
Pd,46,"=""""","=""""","=""0.3069263""","=""0.0000006""","=""""","=""32581120""","=""""","=""2.8827e+06""","=""6.1069e-01""","=""2.4683e-02""","=""0.38788""",AA,"=""(180460479)""","=""(213041594)""","=""2p""","=""2P*""","=""3/2""","=""3d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
Pd,46,"=""""","=""""","=""0.3084894""","=""0.0000006""","=""""","=""32416020""","=""""","=""4.7917e+05""","=""6.8364e-02""","=""2.7772e-03""","=""-0.56311""",AA,"=""(180460479)""","=""(212876499)""","=""2p""","=""2P*""","=""3/2""","=""3d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""""",
Pd,46,"=""""","=""""","=""0.313446""","=""0.000003""","=""""","=""31903400""","=""""","=""2.5241e+05""","=""1.8589e-02""","=""7.6729e-04""","=""-1.12868""",AA,"=""(180460479)""","=""(212363900)""","=""2p""","=""2P*""","=""3/2""","=""3s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
Pd,44,"=""4.38314""","=""0.00006""","=""4.38314""","=""0.00006""","=""0.00000""","=""2281470""","=""j""","=""""","=""""","=""""","=""""",,"=""0""","=""2281470""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.2p""","=""2P*""","=""3/2""",2,4,,"=""""","=""u57""",
Pd,46,"=""""","=""""","=""5.77885""","=""0.00003""","=""""","=""1730449""","=""""","=""4.2916e+02""","=""4.2973e-02""","=""1.6351e-02""","=""-1.06578""",AA,"=""(178730030)""","=""(180460479)""","=""2s""","=""2S""","=""1/2""","=""2p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
Pd,44,"=""12.8228""","=""0.0007""","=""12.8228""","=""0.0007""","="" 0.0000""","=""779860""","=""j""","=""""","=""""","=""""","=""""",,"=""0""","=""779860""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.2p""","=""2P*""","=""1/2""",2,2,,"=""""","=""u57""",
Pd,3,"=""68.874""","=""""","=""""","=""""","=""""","=""145193""","=""10""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3536""",
Pd,3,"=""68.946""","=""""","=""""","=""""","=""""","=""145041""","=""20""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3536""",
Pd,3,"=""68.954""","=""""","=""""","=""""","=""""","=""145024""","=""50""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3536""",
Pd,3,"=""69.591""","=""""","=""""","=""""","=""""","=""143697""","=""50""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3536""",
Pd,3,"=""70.549""","=""""","=""""","=""""","=""""","=""141745""","=""200""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3536""",
Pd,3,"=""70.780""","=""""","=""""","=""""","=""""","=""141283""","=""150""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3536""",
Pd,3,"=""70.989""","=""""","=""""","=""""","=""""","=""140867""","=""100""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3536""",
Pd,3,"=""71.790""","=""""","=""""","=""""","=""""","=""139295""","=""100""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3536""",
Pd,3,"=""71.947""","=""""","=""""","=""""","=""""","=""138991""","=""100""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3536""",
Pd,3,"=""72.772""","=""""","=""""","=""""","=""""","=""137415""","=""200""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3536""",
