element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,obs-ritz,wn(cm-1),intens,Aki(10^8 s^-1),fik,S(a.u.),log_gf,Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Cr,18,"=""""","=""""","=""133.58""","=""""","=""""","=""74900""","=""""","=""5.3e-09""","=""7.1e-11""","=""4.0e-03""","=""-9.55""",E,"=""1738700""","=""1813560""","=""2p5""","=""2P*""","=""3/2""","=""2p5""","=""2P*""","=""1/2""",4,2,E2,"=""T4009""","=""""",
Cr,2,"=""133.7152""","=""0.0005""","=""133.715517""","=""0.000004""","=""-0.0003""","=""74785.82""","=""1q""","=""""","=""""","=""""","=""""",,"=""31117.3254""","=""105902.9618""","=""3d4.(a 3F).4s""","=""a 4F""","=""5/2""","=""3d4.(5D<4>).4f""","=""2[3]*""","=""5/2""",6,6,,"=""""","=""L18847""",
Cr,2,"=""133.80743""","=""0.00020""","=""133.807214""","=""0.000004""","=""0.00022""","=""74734.26""","=""3*""","=""""","=""""","=""""","=""""",,"=""31168.5755""","=""105902.9618""","=""3d4.(a 3F).4s""","=""a 4F""","=""7/2""","=""3d4.(5D<4>).4f""","=""2[3]*""","=""5/2""",8,6,,"=""""","=""L18847""",
Cr,2,"=""133.80743""","=""0.00020""","=""133.807927""","=""0.000003""","=""-0.00050""","=""74734.26""","=""3*""","=""""","=""""","=""""","=""""",,"=""19631.2058""","=""94365.1938""","=""3d4.(5D).4s""","=""a 4D""","=""3/2""","=""3d4.(5D).5p""","=""4F*""","=""5/2""",4,6,,"=""""","=""L18847""",
Cr,2,"=""133.8951""","=""0.0005""","=""133.894958""","=""0.000014""","=""0.0001""","=""74685.35""","=""2w""","=""""","=""""","=""""","=""""",,"=""49838.3799""","=""124523.791""","=""3d4.(5D).4p""","=""z 6D*""","=""9/2""","=""3d4.(5D).9s""","=""6D""","=""9/2""",10,10,,"=""""","=""L18847""",
Cr,2,"=""133.9903""","=""0.0005""","=""133.990416""","=""0.000003""","=""-0.0001""","=""74632.28""","=""2q""","=""""","=""""","=""""","=""""",,"=""20024.0117""","=""94656.2153""","=""3d4.(5D).4s""","=""a 4D""","=""7/2""","=""3d3.(4P).4s.4p.(3P*)""","=""x 6D*""","=""9/2""",8,10,,"=""""","=""L18847""",
Cr,2,"=""134.0095""","=""0.0005""","=""134.009859""","=""0.000004""","=""-0.0004""","=""74621.59""","=""3q""","=""""","=""""","=""""","=""""",,"=""31168.5755""","=""105789.9509""","=""3d4.(a 3F).4s""","=""a 4F""","=""7/2""","=""3d4.(5D<4>).4f""","=""2[4]*""","=""9/2""",8,10,,"=""""","=""L18847""",
Cr,2,"=""134.03500""","=""0.00020""","=""134.035093""","=""0.000004""","=""-0.00009""","=""74607.38""","=""3""","=""""","=""""","=""""","=""""",,"=""31117.3254""","=""105724.6524""","=""3d4.(a 3F).4s""","=""a 4F""","=""5/2""","=""3d4.(5D<3>).4f""","=""2[4]*""","=""7/2""",6,8,,"=""""","=""L18847""",
Cr,17,"=""134.07""","=""""","=""134.04*""","=""""","=""0.03""","=""74590""","=""""","=""4.0e-06""","=""1.8e-07""","=""1.8e-01""","=""-6.27""",D,"=""60376""","=""134980""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p4""","=""1D""","=""2""",3,5,M1,"=""T3941""","=""L6339""",
Cr,2,"=""134.10087""","=""0.00020""","=""134.101073""","=""0.000004""","=""-0.00020""","=""74570.73""","=""1""","=""""","=""""","=""""","=""""",,"=""31219.3322""","=""105789.9509""","=""3d4.(a 3F).4s""","=""a 4F""","=""9/2""","=""3d4.(5D<4>).4f""","=""2[4]*""","=""9/2""",10,10,,"=""""","=""L18847""",
Cr,6,"=""134.2741""","=""0.0010""","=""134.274""","=""0.013""","=""0.000""","=""74474.5""","=""4""","=""""","=""""","=""""","=""""",,"=""487589.5""","=""562064.1""","=""3p6.5p""","=""2P*""","=""1/2""","=""3p6.6s""","=""2S""","=""1/2""",2,2,,"=""""","=""L2229""",
Cr,2,"=""134.51284""","=""0.00020""","=""134.512956""","=""0.000004""","=""-0.00012""","=""74342.35""","=""4""","=""""","=""""","=""""","=""""",,"=""30864.4328""","=""105206.714""","=""3d4.(a 3P).4s""","=""b 4P""","=""5/2""","=""3d3.(4F).4s.4p.(1P*)""","=""p 4D*""","=""7/2""",6,8,,"=""""","=""L18847""",
Cr,2,"=""134.61046""","=""0.00020""","=""134.610901""","=""0.000004""","=""-0.00044""","=""74288.43""","=""1""","=""""","=""""","=""""","=""""",,"=""31219.3322""","=""105507.5207""","=""3d4.(a 3F).4s""","=""a 4F""","=""9/2""","=""3d4.(5D<2>).4f""","=""2[3]*""","=""7/2""",10,8,,"=""""","=""L18847""",
Cr,2,"=""134.70333""","=""0.00020""","=""134.703476""","=""0.000003""","=""-0.00015""","=""74237.22""","=""4""","=""""","=""""","=""""","=""""",,"=""20512.0959""","=""94749.2299""","=""3d5""","=""a 4G""","=""11/2""","=""3d4.(5D).5p""","=""4F*""","=""9/2""",12,10,,"=""""","=""L18847""",
Cr,2,"=""134.81413""","=""0.00020""","=""134.814202""","=""0.000003""","=""-0.00007""","=""74176.20""","=""1""","=""""","=""""","=""""","=""""",,"=""19797.8594""","=""93974.0209""","=""3d4.(5D).4s""","=""a 4D""","=""5/2""","=""3d4.(5D).5p""","=""4P*""","=""5/2""",6,6,,"=""""","=""L18847""",
Cr,2,"=""134.84215""","=""0.00020""","=""134.842796""","=""0.000022""","=""-0.00065""","=""74160.79""","=""10""","=""""","=""""","=""""","=""""",,"=""30307.3672""","=""104467.799""","=""3d4.(a 3P).4s""","=""b 4P""","=""3/2""","=""3d3.(a 2D).4s.4p.(3P*)""","=""o 4D*""","=""5/2""",4,6,,"=""""","=""L18847""",
Cr,2,"=""134.87235""","=""0.00020""","=""134.872463""","=""0.000003""","=""-0.00011""","=""74144.18""","=""4""","=""""","=""""","=""""","=""""",,"=""20512.0959""","=""94656.2153""","=""3d5""","=""a 4G""","=""11/2""","=""3d3.(4P).4s.4p.(3P*)""","=""x 6D*""","=""9/2""",12,10,,"=""""","=""L18847""",
Cr,2,"=""135.12938""","=""0.00020""","=""135.129589""","=""0.000003""","=""-0.00021""","=""74003.15""","=""7""","=""""","=""""","=""""","=""""",,"=""20519.2694""","=""94522.3064""","=""3d5""","=""a 4G""","=""9/2""","=""3d4.(5D).5p""","=""4F*""","=""7/2""",10,8,,"=""""","=""L18847""",
Cr,2,"=""135.15818""","=""0.00020""","=""135.158182""","=""0.000004""","="" 0.00000""","=""73987.39""","=""3""","=""""","=""""","=""""","=""""",,"=""31219.3322""","=""105206.714""","=""3d4.(a 3F).4s""","=""a 4F""","=""9/2""","=""3d3.(4F).4s.4p.(1P*)""","=""p 4D*""","=""7/2""",10,8,,"=""""","=""L18847""",
Cr,2,"=""135.19493""","=""0.00020""","=""135.19502""","=""0.00005""","=""-0.00009""","=""73967.27""","=""1""","=""""","=""""","=""""","=""""",,"=""30307.3672""","=""104274.59""","=""3d4.(a 3P).4s""","=""b 4P""","=""3/2""","=""3d3.(a 2D).4s.4p.(3P*)""","=""o 4D*""","=""3/2""",4,4,,"=""""","=""L18847""",
Cr,2,"=""135.22645""","=""0.00020""","=""135.226488""","=""0.000003""","=""-0.00004""","=""73950.03""","=""3""","=""""","=""""","=""""","=""""",,"=""20024.0117""","=""93974.0209""","=""3d4.(5D).4s""","=""a 4D""","=""7/2""","=""3d4.(5D).5p""","=""4P*""","=""5/2""",8,6,,"=""""","=""L18847""",
Cr,2,"=""135.2406""","=""0.0005""","=""135.240252""","=""0.000004""","=""0.0003""","=""73942.31""","=""3p*""","=""""","=""""","=""""","=""""",,"=""32836.6527""","=""106779.1354""","=""3d5""","=""b 4F""","=""7/2""","=""3d3.(2H).4s.4p.(3P*)""","=""r 4G*""","=""7/2""",8,8,,"=""""","=""L18847""",
Cr,2,"=""135.2406""","=""0.0005""","=""135.24044""","=""0.00003""","=""0.0002""","=""73942.31""","=""3p*""","=""""","=""""","=""""","=""""",,"=""19797.8594""","=""93740.241""","=""3d4.(5D).4s""","=""a 4D""","=""5/2""","=""3d4.(5D).5p""","=""4P*""","=""3/2""",6,4,,"=""""","=""L18847""",
Cr,2,"=""135.41434""","=""0.00020""","=""135.414378""","=""0.000003""","=""-0.00004""","=""73847.42""","=""4""","=""""","=""""","=""""","=""""",,"=""20517.7920""","=""94365.1938""","=""3d5""","=""a 4G""","=""7/2""","=""3d4.(5D).5p""","=""4F*""","=""5/2""",8,6,,"=""""","=""L18847""",
Cr,2,"=""135.44578""","=""0.00020""","=""135.445671""","=""0.000020""","=""0.00011""","=""73830.28""","=""2""","=""""","=""""","=""""","=""""",,"=""47040.2755""","=""120870.616""","=""3d4.(5D).4p""","=""z 6F*""","=""5/2""","=""3d4.(5D).8s""","=""6D""","=""5/2""",6,6,,"=""""","=""L18847""",
Cr,2,"=""135.47130""","=""0.00020""","=""135.47135""","=""0.00006""","=""-0.00005""","=""73816.38""","=""5""","=""""","=""""","=""""","=""""",,"=""30864.4328""","=""104680.78""","=""3d4.(a 3P).4s""","=""b 4P""","=""5/2""","=""3d3.(a 2D).4s.4p.(3P*)""","=""o 4D*""","=""7/2""",6,8,,"=""""","=""L18847""",
Cr,2,"=""135.4856""","=""0.0005""","=""135.48457""","=""0.00017""","=""0.0010""","=""73808.60""","=""2w""","=""""","=""""","=""""","=""""",,"=""47227.2186""","=""121036.36""","=""3d4.(5D).4p""","=""z 6F*""","=""7/2""","=""3d4.(5D).8s""","=""6D""","=""7/2""",8,8,,"=""""","=""L18847""",
Cr,2,"=""135.60425""","=""0.00020""","=""135.604269""","=""0.000003""","=""-0.00002""","=""73744.00""","=""4""","=""""","=""""","=""""","=""""",,"=""20512.0630""","=""94256.0540""","=""3d5""","=""a 4G""","=""5/2""","=""3d4.(5D).5p""","=""4F*""","=""3/2""",6,4,,"=""""","=""L18847""",
Cr,2,"=""135.68414""","=""0.00020""","=""135.684230""","=""0.000006""","=""-0.00009""","=""73700.58""","=""3""","=""""","=""""","=""""","=""""",,"=""31168.5755""","=""104869.108""","=""3d4.(a 3F).4s""","=""a 4F""","=""7/2""","=""3d3.(4F).4s.4p.(1P*)""","=""p 4D*""","=""5/2""",8,6,,"=""""","=""L18847""",
Cr,2,"=""135.78939""","=""0.00020""","=""135.789498""","=""0.000020""","=""-0.00011""","=""73643.45""","=""3""","=""""","=""""","=""""","=""""",,"=""47227.2186""","=""120870.616""","=""3d4.(5D).4p""","=""z 6F*""","=""7/2""","=""3d4.(5D).8s""","=""6D""","=""5/2""",8,6,,"=""""","=""L18847""",
Cr,2,"=""135.8627""","=""0.0005""","=""135.861884""","=""0.000013""","=""0.0008""","=""73603.70""","=""4p*""","=""""","=""""","=""""","=""""",,"=""33417.9808""","=""107022.142""","=""3d4.(3G).4s""","=""b 4G""","=""5/2""","=""3d3.(a 2D).4s.4p.(3P*)""","=""o 2F*""","=""5/2""",6,6,,"=""""","=""L18847""",
Cr,2,"=""135.8627""","=""0.0005""","=""135.863351""","=""0.000022""","=""-0.0007""","=""73603.70""","=""4p*""","=""""","=""""","=""""","=""""",,"=""30864.4328""","=""104467.799""","=""3d4.(a 3P).4s""","=""b 4P""","=""5/2""","=""3d3.(a 2D).4s.4p.(3P*)""","=""o 4D*""","=""5/2""",6,6,,"=""""","=""L18847""",
Cr,2,"=""135.92172""","=""0.00020""","=""135.92164""","=""0.00017""","=""0.00008""","=""73571.76""","=""4""","=""""","=""""","=""""","=""""",,"=""47464.5570""","=""121036.36""","=""3d4.(5D).4p""","=""z 6F*""","=""9/2""","=""3d4.(5D).8s""","=""6D""","=""7/2""",10,8,,"=""""","=""L18847""",
Cr,2,"=""135.99271""","=""0.00020""","=""135.992689""","=""0.000011""","=""0.00002""","=""73533.35""","=""1""","=""""","=""""","=""""","=""""",,"=""31082.8842""","=""104616.249""","=""3d4.(a 3F).4s""","=""a 4F""","=""3/2""","=""3d3.(4F).4s.4p.(1P*)""","=""p 4D*""","=""3/2""",4,4,,"=""""","=""L18847""",
Cr,2,"=""136.03164""","=""0.00020""","=""136.03183""","=""0.00006""","=""-0.00019""","=""73512.31""","=""1""","=""""","=""""","=""""","=""""",,"=""31168.5755""","=""104680.78""","=""3d4.(a 3F).4s""","=""a 4F""","=""7/2""","=""3d3.(a 2D).4s.4p.(3P*)""","=""o 4D*""","=""7/2""",8,8,,"=""""","=""L18847""",
Cr,6,"=""136.0504""","=""0.0010""","=""136.050""","=""0.013""","=""0.000""","=""73502.2""","=""5""","=""""","=""""","=""""","=""""",,"=""488561.9""","=""562064.1""","=""3p6.5p""","=""2P*""","=""3/2""","=""3p6.6s""","=""2S""","=""1/2""",4,2,,"=""""","=""L2229""",
Cr,2,"=""136.06340""","=""0.00020""","=""136.063430""","=""0.000007""","=""-0.00003""","=""73495.15""","=""4""","=""""","=""""","=""""","=""""",,"=""47751.6003""","=""121246.734""","=""3d4.(5D).4p""","=""z 6F*""","=""11/2""","=""3d4.(5D).8s""","=""6D""","=""9/2""",12,10,,"=""""","=""L18847""",
Cr,2,"=""136.12565""","=""0.00020""","=""136.12569""","=""0.00003""","=""-0.00004""","=""73461.54""","=""9*""","=""""","=""""","=""""","=""""",,"=""31168.5755""","=""104630.094""","=""3d4.(a 3F).4s""","=""a 4F""","=""7/2""","=""3d3.(4F).4s.4p.(1P*)""","=""r 4F*""","=""5/2""",8,6,,"=""""","=""L18847""",
Cr,2,"=""136.12565""","=""0.00020""","=""136.12582""","=""0.00006""","=""-0.00017""","=""73461.54""","=""9*""","=""""","=""""","=""""","=""""",,"=""31219.3322""","=""104680.78""","=""3d4.(a 3F).4s""","=""a 4F""","=""9/2""","=""3d3.(a 2D).4s.4p.(3P*)""","=""o 4D*""","=""7/2""",10,8,,"=""""","=""L18847""",
Cr,2,"=""136.32007""","=""0.00020""","=""136.320107""","=""0.000020""","=""-0.00004""","=""73356.77""","=""3""","=""""","=""""","=""""","=""""",,"=""31082.8842""","=""104439.634""","=""3d4.(a 3F).4s""","=""a 4F""","=""3/2""","=""3d3.(4F).4s.4p.(1P*)""","=""p 4D*""","=""1/2""",4,2,,"=""""","=""L18847""",
Cr,2,"=""136.33185""","=""0.00020""","=""136.331771""","=""0.000022""","=""0.00008""","=""73350.43""","=""1""","=""""","=""""","=""""","=""""",,"=""31117.3254""","=""104467.799""","=""3d4.(a 3F).4s""","=""a 4F""","=""5/2""","=""3d3.(a 2D).4s.4p.(3P*)""","=""o 4D*""","=""5/2""",6,6,,"=""""","=""L18847""",
Cr,2,"=""136.3560""","=""0.0005""","=""136.355086""","=""0.000006""","=""0.0009""","=""73337.42""","=""2w""","=""""","=""""","=""""","=""""",,"=""31531.1762""","=""104869.108""","=""3d5""","=""a 2D""","=""3/2""","=""3d3.(4F).4s.4p.(1P*)""","=""p 4D*""","=""5/2""",4,6,,"=""""","=""L18847""",
Cr,2,"=""136.37094""","=""0.00020""","=""136.370937""","=""0.000011""","=""0.00000""","=""73329.41""","=""2""","=""""","=""""","=""""","=""""",,"=""31117.3254""","=""104446.733""","=""3d4.(a 3F).4s""","=""a 4F""","=""5/2""","=""3d3.(4F).4s.4p.(1P*)""","=""r 4F*""","=""3/2""",6,4,,"=""""","=""L18847""",
Cr,2,"=""136.4231""","=""0.0005""","=""136.42330""","=""0.00019""","=""-0.0002""","=""73301.39""","=""4bl,l""","=""""","=""""","=""""","=""""",,"=""33417.9808""","=""106719.24""","=""3d4.(3G).4s""","=""b 4G""","=""5/2""","=""3d3.(2H).4s.4p.(3P*)""","=""r 4G*""","=""5/2""",6,6,,"=""""","=""L18847""",
Cr,2,"=""136.44872""","=""0.00020""","=""136.44869""","=""0.00003""","=""0.00003""","=""73287.61""","=""3""","=""""","=""""","=""""","=""""",,"=""34630.9154""","=""107918.539""","=""3d4.(3H).4s""","=""a 2H""","=""9/2""","=""3d3.(2H).4s.4p.(3P*)""","=""q 2G*""","=""7/2""",10,8,,"=""""","=""L18847""",
Cr,2,"=""136.50341""","=""0.00020""","=""136.503779""","=""0.000004""","=""-0.00037""","=""73258.25""","=""4""","=""""","=""""","=""""","=""""",,"=""33521.0904""","=""106779.1354""","=""3d4.(3G).4s""","=""b 4G""","=""7/2""","=""3d3.(2H).4s.4p.(3P*)""","=""r 4G*""","=""7/2""",8,8,,"=""""","=""L18847""",
Cr,2,"=""136.59554""","=""0.00020""","=""136.595583""","=""0.000004""","=""-0.00004""","=""73208.83""","=""9""","=""""","=""""","=""""","=""""",,"=""32836.6527""","=""106045.4619""","=""3d5""","=""b 4F""","=""7/2""","=""3d4.(5D<4>).4f""","=""2[5]*""","=""9/2""",8,10,,"=""""","=""L18847""",
Cr,2,"=""136.62815""","=""0.00020""","=""136.628424""","=""0.000004""","=""-0.00027""","=""73191.36""","=""4""","=""""","=""""","=""""","=""""",,"=""32854.2497""","=""106045.4619""","=""3d5""","=""b 4F""","=""9/2""","=""3d4.(5D<4>).4f""","=""2[5]*""","=""9/2""",10,10,,"=""""","=""L18847""",
Cr,2,"=""136.65327""","=""0.00020""","=""136.653307""","=""0.000004""","=""-0.00004""","=""73177.90""","=""19""","=""""","=""""","=""""","=""""",,"=""32854.2497""","=""106032.1350""","=""3d5""","=""b 4F""","=""9/2""","=""3d4.(5D<4>).4f""","=""2[6]*""","=""11/2""",10,12,,"=""""","=""L18847""",
Cr,2,"=""136.66216""","=""0.00020""","=""136.66239""","=""0.00004""","=""-0.00023""","=""73173.14""","=""9""","=""""","=""""","=""""","=""""",,"=""33618.9363""","=""106791.96""","=""3d4.(3G).4s""","=""b 4G""","=""9/2""","=""3d3.(2H).4s.4p.(3P*)""","=""r 4G*""","=""9/2""",10,10,,"=""""","=""L18847""",
Cr,2,"=""136.68619""","=""0.00020""","=""136.686342""","=""0.000004""","=""-0.00015""","=""73160.28""","=""2""","=""""","=""""","=""""","=""""",,"=""33618.9363""","=""106779.1354""","=""3d4.(3G).4s""","=""b 4G""","=""9/2""","=""3d3.(2H).4s.4p.(3P*)""","=""r 4G*""","=""7/2""",10,8,,"=""""","=""L18847""",
Cr,2,"=""136.70741""","=""0.00020""","=""136.707473""","=""0.000004""","=""-0.00006""","=""73148.92""","=""4""","=""""","=""""","=""""","=""""",,"=""32836.6527""","=""105985.5432""","=""3d5""","=""b 4F""","=""7/2""","=""3d4.(5D<4>).4f""","=""2[4]*""","=""7/2""",8,8,,"=""""","=""L18847""",
Cr,2,"=""136.73667""","=""0.00020""","=""136.736789""","=""0.000015""","=""-0.00012""","=""73133.27""","=""11""","=""""","=""""","=""""","=""""",,"=""33694.1421""","=""106827.350""","=""3d4.(3G).4s""","=""b 4G""","=""11/2""","=""3d3.(2H).4s.4p.(3P*)""","=""r 4G*""","=""11/2""",12,12,,"=""""","=""L18847""",
Cr,4,"=""136.739""","=""""","=""""","=""""","=""""","=""73132""","=""30""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L1932""",
Cr,2,"=""136.7412""","=""0.0005""","=""136.741659""","=""0.000004""","=""-0.0005""","=""73130.85""","=""4p""","=""""","=""""","=""""","=""""",,"=""32854.9399""","=""105985.5432""","=""3d5""","=""b 4F""","=""5/2""","=""3d4.(5D<4>).4f""","=""2[4]*""","=""7/2""",6,8,,"=""""","=""L18847""",
Cr,2,"=""136.75820""","=""0.00020""","=""136.758281""","=""0.000004""","=""-0.00008""","=""73121.76""","=""10""","=""""","=""""","=""""","=""""",,"=""30391.8311""","=""103513.546""","=""3d4.(3H).4s""","=""a 4H""","=""13/2""","=""3d3.(4F).4s.4p.(1P*)""","=""s 4G*""","=""11/2""",14,12,,"=""""","=""L18847""",
Cr,2,"=""136.8031""","=""0.0005""","=""136.80299""","=""0.00004""","=""0.0001""","=""73097.78""","=""3q""","=""""","=""""","=""""","=""""",,"=""33694.1421""","=""106791.96""","=""3d4.(3G).4s""","=""b 4G""","=""11/2""","=""3d3.(2H).4s.4p.(3P*)""","=""r 4G*""","=""9/2""",12,10,,"=""""","=""L18847""",
Cr,2,"=""136.87686""","=""0.00020""","=""136.877072""","=""0.000004""","=""-0.00021""","=""73058.37""","=""1""","=""""","=""""","=""""","=""""",,"=""32844.7068""","=""105902.9618""","=""3d5""","=""b 4F""","=""3/2""","=""3d4.(5D<4>).4f""","=""2[3]*""","=""5/2""",4,6,,"=""""","=""L18847""",
Cr,2,"=""136.89620""","=""0.00020""","=""136.896246""","=""0.000004""","=""-0.00005""","=""73048.04""","=""3""","=""""","=""""","=""""","=""""",,"=""32854.9399""","=""105902.9618""","=""3d5""","=""b 4F""","=""5/2""","=""3d4.(5D<4>).4f""","=""2[3]*""","=""5/2""",6,6,,"=""""","=""L18847""",
Cr,2,"=""136.9582""","=""0.0005""","=""136.957169""","=""0.000004""","=""0.0010""","=""73014.97""","=""3p*""","=""""","=""""","=""""","=""""",,"=""21823.7200""","=""94839.2478""","=""3d5""","=""a 4P""","=""1/2""","=""3d4.(5D).5p""","=""4D*""","=""1/2""",2,2,,"=""""","=""L18847""",
Cr,2,"=""136.9582""","=""0.0005""","=""136.957958""","=""0.000004""","=""0.0002""","=""73014.97""","=""3p*""","=""""","=""""","=""""","=""""",,"=""21824.1406""","=""94839.2478""","=""3d5""","=""a 4P""","=""3/2""","=""3d4.(5D).5p""","=""4D*""","=""1/2""",4,2,,"=""""","=""L18847""",
Cr,2,"=""137.07376""","=""0.00020""","=""137.073995""","=""0.000004""","=""-0.00023""","=""72953.42""","=""9""","=""""","=""""","=""""","=""""",,"=""32836.6527""","=""105789.9509""","=""3d5""","=""b 4F""","=""7/2""","=""3d4.(5D<4>).4f""","=""2[4]*""","=""9/2""",8,10,,"=""""","=""L18847""",
Cr,2,"=""137.12447""","=""0.00020""","=""137.124738""","=""0.000023""","=""-0.00027""","=""72926.45""","=""2""","=""""","=""""","=""""","=""""",,"=""34812.9263""","=""107739.228""","=""3d4.(3H).4s""","=""a 2H""","=""11/2""","=""3d3.(2H).4s.4p.(3P*)""","=""q 2G*""","=""9/2""",12,10,,"=""""","=""L18847""",
Cr,2,"=""137.17143""","=""0.00020""","=""137.171703""","=""0.000011""","=""-0.00027""","=""72901.48""","=""4""","=""""","=""""","=""""","=""""",,"=""30298.4679""","=""103199.801""","=""3d4.(3H).4s""","=""a 4H""","=""11/2""","=""3d3.(4F).4s.4p.(1P*)""","=""s 4G*""","=""9/2""",12,10,,"=""""","=""L18847""",
Cr,2,"=""137.1969""","=""0.0005""","=""137.196796""","=""0.000004""","=""0.0001""","=""72887.96""","=""1w""","=""""","=""""","=""""","=""""",,"=""32836.6527""","=""105724.6524""","=""3d5""","=""b 4F""","=""7/2""","=""3d4.(5D<3>).4f""","=""2[4]*""","=""7/2""",8,8,,"=""""","=""L18847""",
Cr,2,"=""137.23103""","=""0.00020""","=""137.231226""","=""0.000004""","=""-0.00020""","=""72869.82""","=""9""","=""""","=""""","=""""","=""""",,"=""32854.9399""","=""105724.6524""","=""3d5""","=""b 4F""","=""5/2""","=""3d4.(5D<3>).4f""","=""2[4]*""","=""7/2""",6,8,,"=""""","=""L18847""",
Cr,2,"=""137.30054""","=""0.00020""","=""137.300810""","=""0.000004""","=""-0.00027""","=""72832.93""","=""7""","=""""","=""""","=""""","=""""",,"=""32844.7068""","=""105677.4892""","=""3d5""","=""b 4F""","=""3/2""","=""3d4.(5D<3>).4f""","=""2[3]*""","=""5/2""",4,6,,"=""""","=""L18847""",
Cr,2,"=""137.31989""","=""0.00020""","=""137.320103""","=""0.000004""","=""-0.00021""","=""72822.66""","=""3""","=""""","=""""","=""""","=""""",,"=""32854.9399""","=""105677.4892""","=""3d5""","=""b 4F""","=""5/2""","=""3d4.(5D<3>).4f""","=""2[3]*""","=""5/2""",6,6,,"=""""","=""L18847""",
Cr,2,"=""137.4896""","=""0.0005""","=""137.48998""","=""0.00013""","=""-0.0004""","=""72732.75""","=""1w""","=""""","=""""","=""""","=""""",,"=""29951.8162""","=""102684.39""","=""3d4.(a 3P).4s""","=""b 4P""","=""1/2""","=""3d3.(2P).4s.4p.(3P*)""","=""x 4S*""","=""3/2""",2,4,,"=""""","=""L18847""",
Cr,4,"=""137.505""","=""""","=""""","=""""","=""""","=""72725""","=""40""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L1932""",
Cr,2,"=""137.54144""","=""0.00020""","=""137.541690""","=""0.000004""","=""-0.00025""","=""72705.36""","=""1""","=""""","=""""","=""""","=""""",,"=""32854.2497""","=""105559.4780""","=""3d5""","=""b 4F""","=""9/2""","=""3d4.(5D<3>).4f""","=""2[6]*""","=""11/2""",10,12,,"=""""","=""L18847""",
Cr,2,"=""137.55860""","=""0.00020""","=""137.558832""","=""0.000006""","=""-0.00023""","=""72696.29""","=""5""","=""""","=""""","=""""","=""""",,"=""30218.7787""","=""102914.947""","=""3d4.(3H).4s""","=""a 4H""","=""9/2""","=""3d3.(4F).4s.4p.(1P*)""","=""s 4G*""","=""7/2""",10,8,,"=""""","=""L18847""",
Cr,2,"=""137.57506""","=""0.00020""","=""137.575412""","=""0.000004""","=""-0.00035""","=""72687.59""","=""4""","=""""","=""""","=""""","=""""",,"=""32844.7068""","=""105532.1138""","=""3d5""","=""b 4F""","=""3/2""","=""3d4.(5D<2>).4f""","=""2[2]*""","=""5/2""",4,6,,"=""""","=""L18847""",
Cr,2,"=""137.64075""","=""0.00020""","=""137.640052""","=""0.000004""","=""0.00070""","=""72652.90""","=""3*""","=""""","=""""","=""""","=""""",,"=""32854.2497""","=""105507.5207""","=""3d5""","=""b 4F""","=""9/2""","=""3d4.(5D<2>).4f""","=""2[3]*""","=""7/2""",10,8,,"=""""","=""L18847c153""",
Cr,2,"=""137.64075""","=""0.00020""","=""137.641360""","=""0.000004""","=""-0.00061""","=""72652.90""","=""3*""","=""""","=""""","=""""","=""""",,"=""32854.9399""","=""105507.5207""","=""3d5""","=""b 4F""","=""5/2""","=""3d4.(5D<2>).4f""","=""2[3]*""","=""7/2""",6,8,,"=""""","=""L18847c153""",
Cr,2,"=""137.7130""","=""0.0005""","=""137.713210""","=""0.000008""","=""-0.0002""","=""72614.79""","=""1q""","=""""","=""""","=""""","=""""",,"=""48632.0590""","=""121246.734""","=""3d4.(5D).4p""","=""z 6P*""","=""7/2""","=""3d4.(5D).8s""","=""6D""","=""9/2""",8,10,,"=""""","=""L18847""",
Cr,2,"=""137.88828""","=""0.00020""","=""137.888688""","=""0.000013""","=""-0.00041""","=""72522.48""","=""4""","=""""","=""""","=""""","=""""",,"=""30156.7340""","=""102678.999""","=""3d4.(3H).4s""","=""a 4H""","=""7/2""","=""3d3.(4F).4s.4p.(1P*)""","=""s 4G*""","=""5/2""",8,6,,"=""""","=""L18847""",
Cr,2,"=""137.99828""","=""0.00020""","=""137.998696""","=""0.000004""","=""-0.00042""","=""72464.67""","=""1""","=""""","=""""","=""""","=""""",,"=""33521.0904""","=""105985.5432""","=""3d4.(3G).4s""","=""b 4G""","=""7/2""","=""3d4.(5D<4>).4f""","=""2[4]*""","=""7/2""",8,8,,"=""""","=""L18847""",
Cr,2,"=""138.07036""","=""0.00020""","=""138.069915""","=""0.000015""","=""0.00044""","=""72426.84""","=""4*""","=""""","=""""","=""""","=""""",,"=""30298.4679""","=""102725.542""","=""3d4.(3H).4s""","=""a 4H""","=""11/2""","=""3d3.(a 2D).4s.4p.(3P*)""","=""s 4F*""","=""9/2""",12,10,,"=""""","=""L18847""",
