,element,spectrum_number,wavelength_nm,intensity,log10_intensity,tags,visible
2841,Ar,2,304.7053,0.0,-inf,.5,True
2842,Ar,2,304.8021,2.0,0.3010299956639812,None,True
2843,Ar,2,304.8784,2.0,0.3010299956639812,None,True
2844,Ar,2,305.0043,1.0,0.0,None,True
2845,Ar,2,305.3151,5.0,0.6989700043360189,None,True
2846,Ar,3,305.47736,3.0,0.47712125471966244,None,True
2847,Ar,2,305.5281,0.0,-inf,.5,True
2848,Ar,2,306.09059,7.0,0.8450980400142568,None,True
2849,Ar,2,306.2643,3.0,0.47712125471966244,None,True
2850,Ar,3,306.477,10.0,1.0,None,True
2851,Ar,2,306.512,3.0,0.47712125471966244,"w,bl",True
2852,Ar,2,306.54,0.0,-inf,.5,True
2853,Ar,2,306.6889,6.0,0.7781512503836436,None,True
2854,Ar,2,307.166,0.0,-inf,.5,True
2856,Ar,4,307.726,8.0,0.9030899869919435,bl:,True
2857,Ar,3,307.815,10.0,1.0,None,True
2858,Ar,2,308.29777,10.0,1.0,None,True
2859,Ar,2,308.3193,1.0,0.0,None,True
2860,Ar,3,308.364,3.0,0.47712125471966244,None,True
2861,Ar,2,308.50273,19.0,1.2787536009528289,None,True
2862,Ar,2,308.82151,8.0,0.9030899869919435,None,True
2863,Ar,2,308.891,3.0,0.47712125471966244,None,True
2864,Ar,2,309.34018,68.0,1.8325089127062364,None,True
2865,Ar,2,309.49654,8.0,0.9030899869919435,None,True
2866,Ar,2,309.9925,4.0,0.6020599913279624,None,True
2867,Ar,2,310.1004,2.0,0.3010299956639812,None,True
2868,Ar,2,310.25862,5.0,0.6989700043360189,None,True
2869,Ar,2,310.2953,1.0,0.0,None,True
2870,Ar,2,310.43601,17.0,1.2304489213782739,None,True
2871,Ar,2,310.8801,2.0,0.3010299956639812,None,True
2873,Ar,2,310.9711,4.0,0.6020599913279624,None,True
2874,Ar,2,310.998,0.0,-inf,.5,True
2875,Ar,3,311.041,7.0,0.8450980400142568,None,True
2876,Ar,2,311.4378,3.0,0.47712125471966244,None,True
2878,Ar,2,312.4268,1.0,0.0,None,True
2879,Ar,3,312.79,7.0,0.8450980400142568,None,True
2880,Ar,4,313.479,9.0,0.9542425094393249,None,True
2881,Ar,2,313.64839,7.0,0.8450980400142568,None,True
2882,Ar,2,313.7629,3.0,0.47712125471966244,None,True
2883,Ar,2,313.90174,79.0,1.8976270912904414,None,True
2884,Ar,2,313.92636,8.0,0.9030899869919435,None,True
2885,Ar,2,314.0963,2.0,0.3010299956639812,None,True
2886,Ar,2,314.3891,3.0,0.47712125471966244,None,True
2887,Ar,2,314.59,2.0,0.3010299956639812,None,True
2888,Ar,2,314.6422,4.0,0.6020599913279624,None,True
2889,Ar,2,314.8206,2.0,0.3010299956639812,None,True
2890,Ar,2,315.051,4.0,0.6020599913279624,None,True
2891,Ar,2,315.2613,3.0,0.47712125471966244,None,True
2892,Ar,2,315.37844,13.0,1.1139433523068367,None,True
2893,Ar,2,315.3947,0.0,-inf,.5,True
2895,Ar,2,315.4289,2.0,0.3010299956639812,None,True
2896,Ar,3,315.742,5.0,0.6989700043360189,None,True
2897,Ar,2,315.8208,0.0,-inf,.5,True
2898,Ar,2,316.13729,45.0,1.6532125137753437,None,True
2899,Ar,2,316.1457,15.0,1.1760912590556813,None,True
2900,Ar,2,316.3535,2.0,0.3010299956639812,None,True
2901,Ar,2,316.5291,11.0,1.0413926851582251,None,True
2902,Ar,2,316.7464,3.0,0.47712125471966244,None,True
2903,Ar,2,316.96682,78.0,1.8920946026904804,None,True
2904,Ar,2,317.1403,3.0,0.47712125471966244,None,True
2905,Ar,3,317.164,2.0,0.3010299956639812,None,True
2906,Ar,2,317.2862,3.0,0.47712125471966244,None,True
2907,Ar,2,318.10374,45.0,1.6532125137753437,None,True
2908,Ar,2,318.4268,1.0,0.0,"h,l",True
2909,Ar,2,318.5734,3.0,0.47712125471966244,None,True
2910,Ar,2,318.61716,4.0,0.6020599913279624,None,True
2911,Ar,3,318.79,6.0,0.7781512503836436,None,True
2912,Ar,2,318.8369,1.0,0.0,None,True
2913,Ar,2,319.195,0.0,-inf,.5h,True
2914,Ar,2,319.2363,3.0,0.47712125471966244,None,True
2915,Ar,2,319.3512,1.0,0.0,None,True
2916,Ar,2,319.42303,14.0,1.146128035678238,None,True
2917,Ar,2,319.4598,4.0,0.6020599913279624,None,True
2918,Ar,2,319.5574,2.0,0.3010299956639812,p?,True
2919,Ar,2,319.5752,5.0,0.6989700043360189,None,True
2920,Ar,2,319.892,2.0,0.3010299956639812,None,True
2921,Ar,1,320.037,8.0,0.9030899869919435,None,True
2922,Ar,2,320.3392,3.0,0.47712125471966244,None,True
2923,Ar,2,320.43206,35.0,1.5440680443502757,None,True
2924,Ar,2,320.5006,6.0,0.7781512503836436,None,True
2925,Ar,2,320.7581,5.0,0.6989700043360189,None,True
2926,Ar,2,320.7655,2.0,0.3010299956639812,None,True
2927,Ar,2,321.25178,7.0,0.8450980400142568,None,True
2928,Ar,2,321.5688,3.0,0.47712125471966244,None,True
2930,Ar,2,321.67297,6.0,0.7781512503836436,None,True
2931,Ar,2,321.7673,5.0,0.6989700043360189,None,True
2932,Ar,2,322.1625,7.0,0.8450980400142568,None,True
2933,Ar,2,322.23977,8.0,0.9030899869919435,None,True
2934,Ar,3,322.3389,1.0,0.0,None,True
2935,Ar,2,322.5973,6.0,0.7781512503836436,None,True
2936,Ar,2,323.0021,4.0,0.6020599913279624,None,True
2937,Ar,2,323.068,2.0,0.3010299956639812,None,True
2938,Ar,2,323.5175,3.0,0.47712125471966244,None,True
2939,Ar,2,323.68097,10.0,1.0,None,True
2940,Ar,2,324.1708,2.0,0.3010299956639812,None,True
2941,Ar,2,324.36881,95.0,1.9777236052888478,None,True
2942,Ar,2,324.7481,3.0,0.47712125471966244,None,True
2943,Ar,2,324.97996,95.0,1.9777236052888478,None,True
2944,Ar,3,325.17907,7.0,0.8450980400142568,None,True
2945,Ar,2,325.3918,3.0,0.47712125471966244,None,True
2946,Ar,2,325.8894,2.0,0.3010299956639812,None,True
2947,Ar,2,325.9336,0.0,-inf,.5*,True
2948,Ar,2,325.9336,0.0,-inf,.5*,True
2949,Ar,2,325.96556,5.0,0.6989700043360189,None,True
2950,Ar,2,326.2083,2.0,0.3010299956639812,None,True
2951,Ar,2,326.35702,21.0,1.3222192947339193,None,True
2952,Ar,3,326.3879,9.0,0.9542425094393249,None,True
2953,Ar,2,326.8987,5.0,0.6989700043360189,None,True
2954,Ar,2,327.0474,5.0,0.6989700043360189,None,True
2955,Ar,2,327.33165,9.0,0.9542425094393249,None,True
2956,Ar,2,327.56434,6.0,0.7781512503836436,None,True
2957,Ar,2,327.6085,3.0,0.47712125471966244,None,True
2958,Ar,2,327.99418,2.0,0.3010299956639812,None,True
2959,Ar,2,328.17012,43.0,1.6334684555795864,None,True
2960,Ar,3,328.58413,33.0,1.5185139398778875,None,True
2961,Ar,2,329.14405,10.0,1.0,None,True
2962,Ar,2,329.36402,162.0,2.2095150145426308,None,True
2963,Ar,2,329.39244,21.0,1.3222192947339193,None,True
2964,Ar,2,329.702,2.0,0.3010299956639812,None,True
2966,Ar,2,329.8418,2.0,0.3010299956639812,None,True
2967,Ar,3,330.18546,224.0,2.3502480183341627,None,True
2969,Ar,2,330.6445,5.0,0.6989700043360189,None,True
2970,Ar,2,330.72283,126.0,2.100370545117563,None,True
2971,Ar,2,330.93397,4.0,0.6020599913279624,None,True
2972,Ar,3,331.12423,18.0,1.255272505103306,None,True
2973,Ar,2,331.27,0.0,-inf,.5,True
2974,Ar,2,331.7825,3.0,0.47712125471966244,None,True
2975,Ar,1,331.934,7.0,0.8450980400142568,None,True
2976,Ar,2,332.0375,2.0,0.3010299956639812,None,True
2977,Ar,3,332.359,9.0,0.9542425094393249,None,True
2978,Ar,2,332.4228,2.0,0.3010299956639812,None,True
2979,Ar,3,332.734,4.0,0.6020599913279624,None,True
2980,Ar,3,333.1142,2.0,0.3010299956639812,None,True
2981,Ar,3,333.61746,708.0,2.850033257689769,None,True
2982,Ar,2,333.7116,2.0,0.3010299956639812,"h,l",True
2983,Ar,2,333.88225,7.0,0.8450980400142568,None,True
2984,Ar,2,334.1507,3.0,0.47712125471966244,None,True
2985,Ar,2,334.1746,6.0,0.7781512503836436,None,True
2986,Ar,3,334.25373,5.0,0.6989700043360189,None,True
2987,Ar,3,334.47567,575.0,2.7596678446896306,None,True
2989,Ar,2,334.7694,1.0,0.0,None,True
2990,Ar,2,335.09238,129.0,2.110589710299249,None,True
2991,Ar,3,335.211,4.0,0.6020599913279624,None,True
2993,Ar,3,335.85305,417.0,2.6201360549737576,None,True
2994,Ar,3,336.128,7.0,0.8450980400142568,None,True
2995,Ar,2,336.17447,10.0,1.0,None,True
2996,Ar,2,336.33,2.0,0.3010299956639812,None,True
2997,Ar,2,336.4362,2.0,0.3010299956639812,None,True
2998,Ar,2,336.55204,13.0,1.1139433523068367,None,True
2999,Ar,2,336.558,1.0,0.0,?,True
3000,Ar,2,336.658,22.0,1.3424226808222062,None,True
3002,Ar,2,337.09147,12.0,1.0791812460476249,None,True
3003,Ar,2,337.0985,4.0,0.6020599913279624,None,True
3004,Ar,2,337.314,1.0,0.0,"w,bl",True
3005,Ar,1,337.347,7.0,0.8450980400142568,None,True
3006,Ar,2,337.3842,3.0,0.47712125471966244,None,True
3007,Ar,2,337.64357,155.0,2.1903316981702914,None,True
3008,Ar,2,337.8442,1.0,0.0,None,True
3009,Ar,2,337.9458,4.0,0.6020599913279624,None,True
3010,Ar,2,337.95779,11.0,1.0413926851582251,None,True
3011,Ar,2,338.1063,1.0,0.0,None,True
3012,Ar,2,338.2133,3.0,0.47712125471966244,None,True
3013,Ar,2,338.3865,1.0,0.0,None,True
3014,Ar,2,338.85306,195.0,2.290034611362518,None,True
3015,Ar,2,339.1343,0.0,-inf,.5,True
3016,Ar,3,339.18445,129.0,2.110589710299249,None,True
3017,Ar,1,339.373,7.0,0.8450980400142568,None,True
3018,Ar,2,339.7002,1.0,0.0,None,True
3019,Ar,2,339.7608,1.0,0.0,None,True
3020,Ar,2,339.78954,8.0,0.9030899869919435,None,True
3022,Ar,2,340.6298,3.0,0.47712125471966244,None,True
3023,Ar,2,340.835,0.0,-inf,.5,True
3024,Ar,2,340.8612,3.0,0.47712125471966244,bl,True
3025,Ar,2,340.9413,1.0,0.0,None,True
3026,Ar,2,340.954,0.0,-inf,?,True
3027,Ar,2,340.9699,2.0,0.3010299956639812,None,True
3028,Ar,3,341.353,6.0,0.7781512503836436,None,True
3029,Ar,2,341.44579,9.0,0.9542425094393249,None,True
3030,Ar,2,341.656,1.0,0.0,None,True
3031,Ar,3,341.749,7.0,0.8450980400142568,None,True
3032,Ar,2,342.16108,22.0,1.3424226808222062,None,True
3033,Ar,3,342.425,9.0,0.9542425094393249,None,True
3034,Ar,2,342.55,2.0,0.3010299956639812,None,True
3035,Ar,2,342.96138,20.0,1.3010299956639813,None,True
3036,Ar,3,343.003,2.0,0.3010299956639812,None,True
3037,Ar,2,343.04148,26.0,1.414973347970818,None,True
3038,Ar,2,343.0991,5.0,0.6989700043360189,None,True
3039,Ar,2,343.1737,2.0,0.3010299956639812,None,True
3040,Ar,2,343.25838,5.0,0.6989700043360189,None,True
3041,Ar,2,343.3369,1.0,0.0,None,True
3042,Ar,2,343.5773,1.0,0.0,None,True
3043,Ar,3,343.6925,6.0,0.7781512503836436,None,True
3044,Ar,3,343.804,8.0,0.9030899869919435,None,True
3045,Ar,2,343.9094,1.0,0.0,None,True
3046,Ar,2,344.729,1.0,0.0,None,True
3047,Ar,2,344.8281,1.0,0.0,None,True
3048,Ar,2,345.40949,76.0,1.8808135922807914,None,True
3049,Ar,2,345.8688,1.0,0.0,?,True
3050,Ar,1,346.107,7.0,0.8450980400142568,None,True
3051,Ar,2,346.41264,81.0,1.9084850188786497,bl,True
3052,Ar,2,346.5783,14.0,1.146128035678238,None,True
3053,Ar,2,346.6333,91.0,1.9590413923210936,None,True
3055,Ar,2,347.02606,12.0,1.0791812460476249,None,True
3056,Ar,3,347.132,9.0,0.9542425094393249,None,True
3057,Ar,2,347.16,3.0,0.47712125471966244,None,True
3058,Ar,3,347.261,6.0,0.7781512503836436,None,True
3059,Ar,2,347.67471,427.0,2.630427875025024,None,True
3060,Ar,2,347.82316,100.0,2.0,None,True
3061,Ar,3,348.0502,1000.0,3.0,None,True
3062,Ar,2,348.0511,9.0,0.9542425094393249,None,True
3063,Ar,2,348.1591,1.0,0.0,None,True
3064,Ar,3,348.412,3.0,0.47712125471966244,None,True
3065,Ar,2,348.73155,6.0,0.7781512503836436,None,True
3067,Ar,2,348.8188,1.0,0.0,None,True
3068,Ar,2,349.08729,45.0,1.6532125137753437,None,True
3069,Ar,2,349.12437,389.0,2.5899496013257077,None,True
3070,Ar,2,349.15356,1000.0,3.0,None,True
3071,Ar,3,349.427,2.0,0.3010299956639812,None,True
3072,Ar,2,349.5775,1.0,0.0,None,True
3073,Ar,3,349.71,4.0,0.6020599913279624,None,True
3074,Ar,3,349.831,6.0,0.7781512503836436,*,True
3075,Ar,3,349.831,6.0,0.7781512503836436,*,True
3076,Ar,2,349.94759,8.0,0.9030899869919435,None,True
3077,Ar,3,349.96693,269.0,2.429752280002408,None,True
3078,Ar,2,349.9957,0.0,-inf,.5,True
3079,Ar,3,350.058,5.0,0.6989700043360189,None,True
3080,Ar,3,350.26828,93.0,1.968482948553935,None,True
3081,Ar,3,350.35894,468.0,2.670245853074124,None,True
3082,Ar,3,350.93333,245.0,2.3891660843645326,None,True
3083,Ar,2,350.97779,447.0,2.6503075231319366,None,True
3084,Ar,3,351.11485,1175.0,3.070037866607755,None,True
3085,Ar,3,351.16671,89.0,1.9493900066449128,None,True
3086,Ar,3,351.42004,724.0,2.859738566197147,None,True
3087,Ar,2,351.43874,490.0,2.690196080028514,None,True
3088,Ar,2,351.78897,4.0,0.6020599913279624,None,True
3089,Ar,2,351.893,1.0,0.0,"w,bl",True
3090,Ar,2,351.99933,191.0,2.2810333672477277,None,True
3091,Ar,2,352.126,100.0,2.0,None,True
3092,Ar,2,352.1555,1.0,0.0,None,True
3093,Ar,2,352.19773,71.0,1.8512583487190752,None,True
3094,Ar,2,352.349,0.0,-inf,".5h,bl",True
3095,Ar,2,353.1178,2.0,0.3010299956639812,None,True
3096,Ar,2,353.2233,1.0,0.0,None,True
3097,Ar,2,353.53194,170.0,2.230448921378274,None,True
3098,Ar,3,353.9219,3.0,0.47712125471966244,None,True
3099,Ar,2,354.31467,26.0,1.414973347970818,None,True
3100,Ar,2,354.331,1.0,0.0,?,True
3101,Ar,2,354.55952,891.0,2.949877704036875,None,True
3102,Ar,2,354.58431,794.0,2.8998205024270964,None,True
3103,Ar,2,354.85141,195.0,2.290034611362518,None,True
3104,Ar,2,355.00297,10.0,1.0,None,True
3105,Ar,1,355.4306,7.0,0.8450980400142568,None,True
3106,Ar,2,355.69038,49.0,1.6901960800285136,None,True
3107,Ar,2,355.95079,1445.0,3.1598678470925665,None,True
3108,Ar,2,356.10303,1023.0,3.00987563371216,bl,True
3109,Ar,2,356.21914,35.0,1.5440680443502757,None,True
3111,Ar,2,356.43333,19.0,1.2787536009528289,None,True
3112,Ar,2,356.50296,162.0,2.2095150145426308,None,True
3114,Ar,2,356.901,1.0,0.0,"w,bl",True
3115,Ar,2,356.994,3.0,0.47712125471966244,*,True
3116,Ar,2,356.994,3.0,0.47712125471966244,*,True
3117,Ar,2,357.0746,1.0,0.0,None,True
3119,Ar,2,357.57533,5.0,0.6989700043360189,bl,True
3120,Ar,2,357.66153,12303.0,4.090011024007147,None,True
3121,Ar,2,357.83556,8.0,0.9030899869919435,None,True
3122,Ar,2,358.16077,68.0,1.8325089127062364,None,True
3123,Ar,2,358.23544,155.0,2.1903316981702914,None,True
3124,Ar,2,358.84403,12303.0,4.090011024007147,None,True
3125,Ar,2,359.3717,2.0,0.3010299956639812,None,True
3126,Ar,2,359.437,0.0,-inf,.5,True
3127,Ar,2,360.02217,10.0,1.0,None,True
3128,Ar,2,360.15089,15.0,1.1760912590556813,None,True
3129,Ar,2,360.3456,3.0,0.47712125471966244,None,True
3130,Ar,2,360.3905,3.0,0.47712125471966244,None,True
3131,Ar,2,360.58788,24.0,1.380211241711606,None,True
3132,Ar,1,360.6522,7.0,0.8450980400142568,None,True
3133,Ar,2,360.7401,2.0,0.3010299956639812,None,True
3134,Ar,2,361.1365,1.0,0.0,None,True
3135,Ar,2,361.1813,14.0,1.146128035678238,None,True
3136,Ar,2,362.0807,3.0,0.47712125471966244,None,True
3137,Ar,2,362.1012,3.0,0.47712125471966244,None,True
3138,Ar,2,362.21376,30.0,1.4771212547196624,None,True
3139,Ar,2,362.3444,2.0,0.3010299956639812,None,True
3142,Ar,2,363.48119,9.0,0.9542425094393249,None,True
3143,Ar,2,363.51,0.0,-inf,h,True
3144,Ar,2,363.5636,3.0,0.47712125471966244,None,True
3145,Ar,2,363.70303,19.0,1.2787536009528289,None,True
3146,Ar,3,363.78731,78.0,1.8920946026904804,None,True
3147,Ar,2,363.98324,42.0,1.6232492903979006,None,True
3150,Ar,2,365.08891,8.0,0.9030899869919435,None,True
3151,Ar,2,365.1184,0.0,-inf,.5,True
3152,Ar,2,365.52775,37.0,1.568201724066995,None,True
3153,Ar,2,365.60495,27.0,1.4313637641589874,None,True
3154,Ar,2,365.7216,3.0,0.47712125471966244,None,True
3156,Ar,2,366.04362,28.0,1.4471580313422192,None,True
3157,Ar,2,366.113,0.0,-inf,.5h,True
3158,Ar,2,366.9602,26.0,1.414973347970818,None,True
3159,Ar,3,367.0275,7.0,0.8450980400142568,None,True
3161,Ar,2,367.10045,19.0,1.2787536009528289,None,True
3162,Ar,2,367.3264,22.0,1.3424226808222062,None,True
3163,Ar,2,367.3842,0.0,-inf,None,True
3165,Ar,2,367.8269,17.0,1.2304489213782739,None,True
3166,Ar,2,368.00607,20.0,1.3010299956639813,None,True
3168,Ar,2,368.25439,9.0,0.9542425094393249,None,True
3169,Ar,3,368.3431,6.0,0.7781512503836436,None,True
3170,Ar,3,368.5601,5.0,0.6989700043360189,None,True
3171,Ar,3,368.6601,6.0,0.7781512503836436,None,True
3172,Ar,3,368.823,7.0,0.8450980400142568,None,True
3173,Ar,3,368.925,4.0,0.6020599913279624,None,True
3174,Ar,2,369.2126,1.0,0.0,None,True
3175,Ar,2,369.2299,1.0,0.0,"h,l,bl?",True
3176,Ar,2,369.4643,2.0,0.3010299956639812,None,True
3177,Ar,3,369.5988,9.0,0.9542425094393249,None,True
3178,Ar,2,370.2005,2.0,0.3010299956639812,None,True
3179,Ar,2,370.355,1.0,0.0,None,True
3180,Ar,2,370.69302,7.0,0.8450980400142568,None,True
3181,Ar,2,370.99085,11.0,1.0413926851582251,None,True
3182,Ar,3,371.2764,10.0,1.0,None,True
3183,Ar,2,371.3019,2.0,0.3010299956639812,None,True
3184,Ar,2,371.47332,14.0,1.146128035678238,None,True
3185,Ar,3,371.6553,8.0,0.9030899869919435,None,True
3186,Ar,2,371.71721,6.0,0.7781512503836436,None,True
3187,Ar,2,371.82061,93.0,1.968482948553935,None,True
3188,Ar,2,372.04258,12.0,1.0791812460476249,None,True
3189,Ar,3,372.3251,5.0,0.6989700043360189,None,True
3190,Ar,2,372.45156,14.0,1.146128035678238,None,True
3191,Ar,2,372.93082,234.0,2.369215857410143,None,True
3192,Ar,2,373.337,1.0,0.0,"h,bl",True
3193,Ar,2,373.5488,4.0,0.6020599913279624,None,True
3194,Ar,2,373.78889,126.0,2.100370545117563,None,True
3195,Ar,2,374.4274,1.0,0.0,None,True
3196,Ar,2,374.64469,275.0,2.439332693830263,None,True
3197,Ar,2,374.6913,7.0,0.8450980400142568,None,True
3198,Ar,2,375.04801,13.0,1.1139433523068367,None,True
3199,Ar,2,375.1047,2.0,0.3010299956639812,None,True
3200,Ar,2,375.133,1.0,0.0,None,True
3201,Ar,2,375.2856,0.0,-inf,.5,True
3202,Ar,2,375.35172,26.0,1.414973347970818,None,True
3203,Ar,2,375.40493,11.0,1.0413926851582251,None,True
3204,Ar,3,375.6382,9.0,0.9542425094393249,None,True
3205,Ar,2,375.66701,4.0,0.6020599913279624,None,True
3206,Ar,2,376.3111,2.0,0.3010299956639812,None,True
3207,Ar,2,376.35041,17.0,1.2304489213782739,None,True
3208,Ar,2,376.52697,186.0,2.2695129442179165,None,True
3209,Ar,2,376.61182,91.0,1.9590413923210936,None,True
3210,Ar,1,377.0369,20.0,1.3010299956639813,None,True
3211,Ar,2,377.05194,33.0,1.5185139398778875,None,True
3212,Ar,2,377.4522,4.0,0.6020599913279624,None,True
3213,Ar,2,377.7531,5.0,0.6989700043360189,None,True
3214,Ar,2,378.08394,81.0,1.9084850188786497,None,True
3215,Ar,2,378.63819,20.0,1.3010299956639813,None,True
3216,Ar,2,379.3226,1.0,0.0,None,True
3217,Ar,3,379.53435,148.0,2.1702617153949575,None,True
3218,Ar,2,379.65931,13.0,1.1139433523068367,None,True
3219,Ar,2,379.93811,12.0,1.0791812460476249,None,True
3220,Ar,3,380.025,6.0,0.7781512503836436,None,True
3221,Ar,2,380.3172,69.0,1.8388490907372552,None,True
3222,Ar,2,380.85745,14.0,1.146128035678238,None,True
3223,Ar,2,380.94558,91.0,1.9590413923210936,None,True
3224,Ar,2,381.1212,2.0,0.3010299956639812,None,True
3225,Ar,3,381.57,1.0,0.0,None,True
3226,Ar,2,381.738,1.0,0.0,h,True
3227,Ar,2,381.9015,8.0,0.9030899869919435,None,True
3228,Ar,2,382.3254,3.0,0.47712125471966244,None,True
3229,Ar,2,382.56723,19.0,1.2787536009528289,None,True
3230,Ar,2,382.68067,30.0,1.4771212547196624,None,True
3231,Ar,2,383.0165,1.0,0.0,None,True
3232,Ar,2,383.03951,6.0,0.7781512503836436,None,True
3233,Ar,2,383.05209,7.0,0.8450980400142568,None,True
3235,Ar,1,383.4679,7.0,0.8450980400142568,None,True
3236,Ar,2,383.8239,1.0,0.0,None,True
3237,Ar,2,384.15186,18.0,1.255272505103306,None,True
3238,Ar,2,384.45622,6.0,0.7781512503836436,None,True
3239,Ar,2,384.47306,5.0,0.6989700043360189,None,True
3240,Ar,2,384.54049,32.0,1.505149978319906,None,True
3241,Ar,2,385.05808,263.0,2.419955748489758,None,True
3242,Ar,2,385.51603,6.0,0.7781512503836436,None,True
3243,Ar,2,385.61374,6.0,0.7781512503836436,None,True
3244,Ar,3,385.82923,8.0,0.9030899869919435,None,True
3245,Ar,2,386.1348,3.0,0.47712125471966244,None,True
3246,Ar,2,386.85281,166.0,2.220108088040055,None,True
3247,Ar,2,386.9614,2.0,0.3010299956639812,h,True
3248,Ar,2,387.21361,11.0,1.0413926851582251,None,True
3249,Ar,3,387.422,4.0,0.6020599913279624,None,True
3250,Ar,2,387.52641,78.0,1.8920946026904804,None,True
3251,Ar,2,388.03323,15.0,1.1760912590556813,None,True
3252,Ar,2,388.314,0.0,-inf,h,True
3253,Ar,2,389.14011,14.0,1.146128035678238,None,True
3254,Ar,2,389.19787,50.0,1.6989700043360187,None,True
3256,Ar,2,389.52506,5.0,0.6989700043360189,None,True
3257,Ar,2,390.06251,8.0,0.9030899869919435,None,True
3258,Ar,2,390.695,0.0,-inf,bl?,True
3259,Ar,3,390.784,7.0,0.8450980400142568,None,True
3260,Ar,2,391.15759,6.0,0.7781512503836436,None,True
3261,Ar,2,391.47674,25.0,1.3979400086720377,None,True
3262,Ar,2,391.5516,1.0,0.0,bl,True
3263,Ar,2,391.77669,5.0,0.6989700043360189,None,True
3264,Ar,2,392.2359,2.0,0.3010299956639812,None,True
3265,Ar,2,392.2528,1.0,0.0,h,True
3266,Ar,2,392.3556,1.0,0.0,None,True
3267,Ar,2,392.57186,129.0,2.110589710299249,None,True
3268,Ar,2,392.60451,13.0,1.1139433523068367,None,True
3269,Ar,2,392.86227,191.0,2.2810333672477277,None,True
3270,Ar,2,393.12353,17.0,1.2304489213782739,None,True
3271,Ar,2,393.25463,91.0,1.9590413923210936,None,True
3272,Ar,2,393.317,2.0,0.3010299956639812,bl,True
3273,Ar,2,393.5275,1.0,0.0,None,True
3274,Ar,2,393.8843,1.0,0.0,None,True
3275,Ar,2,394.42712,49.0,1.6901960800285136,None,True
3276,Ar,2,394.60969,204.0,2.3096301674258988,None,True
3277,Ar,1,394.7505,7.0,0.8450980400142568,None,True
3278,Ar,1,394.8979,35.0,1.5440680443502757,None,True
3279,Ar,2,395.2728,16.0,1.2041199826559248,None,True
3280,Ar,2,395.8379,7.0,0.8450980400142568,None,True
3281,Ar,3,396.04872,5.0,0.6989700043360189,None,True
3282,Ar,2,396.83589,59.0,1.7708520116421442,None,True
3283,Ar,2,397.44764,50.0,1.6989700043360187,None,True
3284,Ar,2,397.47582,15.0,1.1760912590556813,None,True
3285,Ar,2,397.93554,87.0,1.9395192526186185,None,True
3286,Ar,2,398.042,0.0,-inf,None,True
3287,Ar,2,398.81573,12.0,1.0791812460476249,None,True
3288,Ar,2,399.20531,21.0,1.3222192947339193,None,True
3289,Ar,2,399.47916,58.0,1.7634279935629373,None,True
3290,Ar,3,399.559,8.0,0.9030899869919435,None,True
3291,Ar,2,399.92518,4.0,0.6020599913279624,None,True
3292,Ar,2,400.11378,3.0,0.47712125471966244,None,True
3293,Ar,2,400.5362,10.0,1.0,None,True
3294,Ar,2,400.7632,2.0,0.3010299956639812,None,True
3295,Ar,2,401.12084,12.0,1.0791812460476249,None,True
3296,Ar,2,401.38561,145.0,2.161368002234975,None,True
3297,Ar,2,401.98434,7.0,0.8450980400142568,None,True
3298,Ar,3,402.35864,4.0,0.6020599913279624,None,True
3299,Ar,2,403.13769,6.0,0.7781512503836436,None,True
3300,Ar,2,403.3809,95.0,1.9777236052888478,None,True
3301,Ar,2,403.4783,1.0,0.0,"bl,G?",True
3302,Ar,2,403.54595,50.0,1.6989700043360187,None,True
3303,Ar,2,403.88039,18.0,1.255272505103306,None,True
3304,Ar,2,404.219,3.0,0.47712125471966244,None,True
3305,Ar,2,404.28934,288.0,2.459392487759231,None,True
3306,Ar,1,404.4418,50.0,1.6989700043360187,None,True
3307,Ar,2,404.56769,8.0,0.9030899869919435,None,True
3309,Ar,2,404.74803,10.0,1.0,None,True
3310,Ar,2,405.1122,5.0,0.6989700043360189,None,True
3311,Ar,2,405.29206,178.0,2.250420002308894,None,True
3312,Ar,2,405.354,1.0,0.0,None,True
3314,Ar,2,405.7672,1.0,0.0,None,True
3315,Ar,3,405.989,3.0,0.47712125471966244,None,True
3317,Ar,2,406.51114,3.0,0.47712125471966244,None,True
3318,Ar,2,407.07837,10.0,1.0,None,True
3319,Ar,2,407.20043,708.0,2.850033257689769,None,True
3320,Ar,2,407.23843,178.0,2.250420002308894,None,True
3321,Ar,2,407.66282,85.0,1.9294189257142926,None,True
3322,Ar,2,407.69432,47.0,1.6720978579357175,None,True
3323,Ar,2,407.95734,100.0,2.0,None,True
3324,Ar,2,408.06359,85.0,1.9294189257142926,None,True
3325,Ar,2,408.07022,40.0,1.6020599913279623,None,True
3326,Ar,2,408.23868,76.0,1.8808135922807914,None,True
3327,Ar,2,408.3466,1.0,0.0,None,True
3328,Ar,3,408.88914,7.0,0.8450980400142568,None,True
3329,Ar,2,409.71351,28.0,1.4471580313422192,None,True
3330,Ar,2,409.72033,12.0,1.0791812460476249,None,True
3331,Ar,3,409.819,4.0,0.6020599913279624,None,True
3332,Ar,2,409.94554,11.0,1.0413926851582251,None,True
3333,Ar,2,410.38323,158.0,2.1986570869544226,None,True
3334,Ar,2,410.39118,447.0,2.6503075231319366,None,True
3335,Ar,2,411.28151,513.0,2.7101173651118162,bl,True
3336,Ar,2,411.4487,2.0,0.3010299956639812,None,True
