437.4,0.558476,0.441524,0.770780
437.5,0.558200,0.441799,0.769327
437.6,0.557927,0.442073,0.767874
437.7,0.557655,0.442344,0.766422
437.8,0.557386,0.442614,0.764969
437.9,0.557118,0.442882,0.763514
438.0,0.556852,0.443148,0.762058
438.1,0.556587,0.443413,0.760599
438.2,0.556324,0.443676,0.759136
438.3,0.556062,0.443938,0.757670
438.4,0.555801,0.444198,0.756199
438.5,0.555542,0.444457,0.754724
438.6,0.555284,0.444716,0.753242
438.7,0.555027,0.444973,0.751755
438.8,0.554771,0.445229,0.750261
438.9,0.554516,0.445484,0.748759
439.0,0.554261,0.445738,0.747249
439.1,0.554008,0.445992,0.745731
439.2,0.553755,0.446245,0.744204
439.3,0.553502,0.446497,0.742668
439.4,0.553250,0.446749,0.741121
439.5,0.552999,0.447001,0.739563
439.6,0.552747,0.447252,0.737994
439.7,0.552496,0.447503,0.736414
439.8,0.552246,0.447754,0.734821
439.9,0.551995,0.448005,0.733215
440.0,0.551744,0.448255,0.731596
440.1,0.551493,0.448506,0.729963
440.2,0.551242,0.448757,0.728317
440.3,0.550991,0.449008,0.726657
440.4,0.550740,0.449259,0.724986
440.5,0.550489,0.449510,0.723302
440.6,0.550238,0.449761,0.721606
440.7,0.549988,0.450012,0.719899
440.8,0.549737,0.450262,0.718181
440.9,0.549487,0.450513,0.716453
441.0,0.549236,0.450763,0.714715
441.1,0.548986,0.451013,0.712968
441.2,0.548737,0.451263,0.711211
441.3,0.548487,0.451512,0.709445
441.4,0.548238,0.451761,0.707672
441.5,0.547989,0.452010,0.705890
441.6,0.547741,0.452258,0.704101
441.7,0.547493,0.452506,0.702305
441.8,0.547246,0.452753,0.700502
441.9,0.546999,0.453000,0.698693
442.0,0.546753,0.453246,0.696878
442.1,0.546507,0.453492,0.695057
442.2,0.546262,0.453737,0.693232
442.3,0.546018,0.453981,0.691401
442.4,0.545774,0.454225,0.689566
442.5,0.545532,0.454468,0.687728
442.6,0.545289,0.454710,0.685885
442.7,0.545048,0.454951,0.684040
442.8,0.544808,0.455192,0.682192
